index,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,pct_helpful_votes,is_helpful,is_positive_sentiment
9169,US,42711156,R3AB56JUD4LFQX,B010EGMKC0,176477739,A Little Chaos,Digital_Video_Download,4,1,2,N,Y,"Very enjoyable movie,  audio quality not as good as it should be","I was really disappointed that this movie did not come to theaters near me.  But I was happy that I could purchase it here at Amazon and download it right away (love that instant gratification).<br /><br />I did enjoy the story line, the gorgeous sets, locations, etc.<br /><br />I found that the audio for the movie really left something to be desired and character speech could be very difficult to hear.",2015-08-31,0.5,False,1
19532,US,14293654,R9Z30HZRNDTP6,B00YORA3IY,833612524,Private Peaceful,Digital_Video_Download,1,3,4,N,Y,If you have a wall with wet paint on it you should watch that wall instead of this movie.,"Watch the preview and then save your money.  The preview has all the parts of the story, action and anything interesting in it.  I am going to check any film we might want to watch on Amazon on IMDB first to get real opinions.",2015-08-30,0.75,False,0
6883,US,46900167,R1FRX6OS7FDAGY,B00CB6FHKE,73779239,Annedroids Season 1,Digital_Video_Download,5,1,1,N,Y,Five Stars,Kids loved it. Are starting from the beginning and rewatching the series. Quote the characters.,2015-08-31,1.0,True,1
881,US,52025489,R3USI9T05DQXZJ,B00T9DJ5Q4,696741034,Hunted,Digital_Video_Download,3,3,3,N,Y,Very Similar Feel to Let the Right One In,"Despite being a little slow I felt the greatest problem was how quickly it jumped into the main characters and their interactions with each other.  I would have preferred a little more build up, so not only so we (the audience) could get to know them a little (and relate to them all more), but so they could get to know each other better too; making their interactions more believable.  Another minor problem I had was that the main character (warning minor spoiler) seemed to be very much a spectator in his own life.  This was quite evident in by him being illiterate even after being over 100 years old.  Except for being able to throw a baseball well, and having an encyclopedic knowledge about the sport, he seemed to have picked up no other skills, no wisdom, no charm, etc...  Otherwise it was entertaining enough but a little slow with much left unexplained.  The overall pace and style reminded me very much of Let the Right One In (or Let Me In if you want the other version) but not quite as good.",2015-08-31,1.0,True,0
18072,US,42164528,RCVMEZ9I95XAU,B00EDH5AI8,875354818,The Soupy Sales Show -  Complete Season 1,Digital_Video_Download,5,2,2,N,Y,Humor for all - must gather silly side of brain first!,"I gave 5 stars for this silly, funny man!  Of course, this was prompted by &#34;memories&#34;.  Soupy Sales was a hit back in the early 50s - remember this is still the era of wonderful corny humor.  To, not only hear, but also see humor was just becoming available.  Television sets, as they were called, were not in every home - neighbors invited neighbors - to see this visual treat.<br />My friends and I decided we would visit the show one evening - live TV.  He broadcast from Detroit - still a vibrant,stable city then.The show did not make accommodations for an audience.  Soupy, his crew of cameramen, prop people and these fans were the only ones there.  We were directed to stand any place except on the set.  Soupy was funny every minute we were there - the lines was spontaneous - I doubt rehearsals were a part of readying for his show.<br />I highly recommend Soupy Sales Shows for almost all ages - but you must have an accepting, quirky sense of sight humor..  Also, be sure to get up, walk around and breathe deeply between shows...",2015-08-30,1.0,True,1
10642,US,44407609,R1ZVJLM67QU14X,B008U4S6AE,675032796,Strike Back: Season 1,Digital_Video_Download,1,5,8,N,Y,"This would have been an excellent show, except for the nudity and sexual situations","This would have been an excellent show, except for the nudity and sexual situations.  If I wanted to watch porn I would order it.  I don't want it in my shows.",2015-08-31,0.625,False,0
2812,US,13873385,R12B58GSHHX7NV,B00X8UKOUK,666093513,Catastrophe - Season 1,Digital_Video_Download,2,1,1,N,Y,Cliched,Cliched. She screws around without pill. he forgets condom. who needs this?,2015-08-31,1.0,True,0
17982,US,48462888,R2JGFERF2ZNKW8,B010MDD1JQ,918260002,Season 27,Digital_Video_Download,3,1,2,N,Y,Shark week seems to have gotten pretty gimmicky. There were a couple of good episodes ...,There wasn't any Air Jaws this year. Shark week seems to have gotten pretty gimmicky. There were a couple of good episodes but the rest were pretty uneventful.,2015-08-30,0.5,False,0
11447,US,2323950,RXL71EGE1QJ9H,B013WG4HFC,451375789,Soaked In Bleach,Digital_Video_Download,5,1,2,N,Y,Five Stars,I agree 100% with this documentary.,2015-08-31,0.5,False,1
16998,US,18205785,RYSTQ2FXLKBQR,B00WFAATV8,157175185,What We Do in the Shadows,Digital_Video_Download,1,3,20,N,Y,Decided to give this a shot because of the high ...,Decided to give this a shot because of the high ratings and the $.99 rental.  Can honestly say I didn't laugh through the entire movie.,2015-08-30,0.15,False,0
17436,US,2367508,R3KKN8QGIYOOMF,B00371XIJE,314605467,Hachi: A Dog's Tale,Digital_Video_Download,5,1,1,N,Y,Five Stars,"No words, Amazing",2015-08-30,1.0,True,1
15032,US,52716973,R18JM2094F2HOY,B00SR37BPE,567483521,Olive Kitteridge,Digital_Video_Download,1,2,3,N,Y,but the acting is great.,"Depressing, but the acting is great.",2015-08-30,0.6666666666666666,False,0
12405,US,52142857,R3C8CPMDGHW2G5,B003MX55MU,948055015,Sideways,Digital_Video_Download,1,1,7,N,Y,One Star,Don't waste your time or money. Really raunchy.,2015-08-31,0.14285714285714285,False,0
13972,US,53022173,RXT7CPJDOYF5X,B009CGDP64,837952784,Problem Child,Digital_Video_Download,2,1,1,N,Y,Two Stars,Just a silly movie,2015-08-31,1.0,True,0
977,US,29469872,R1E9LI1UQSPFBE,B01148CP6S,861609159,'71,Digital_Video_Download,2,1,2,N,Y,On a slow night,Okay but a little disconcerting.,2015-08-31,0.5,False,0
8775,US,47531428,R2ADUN9R7JC74F,B011KKB016,875099159,The Second Best Exotic Marigold Hotel,Digital_Video_Download,4,1,1,N,Y,Four Stars,Not as funny as the first.  However I recommend it,2015-08-31,1.0,True,1
9227,US,42776362,RBAIPHMRUY3DR,B012S28AY0,476479417,Home,Digital_Video_Download,3,1,1,N,Y,Three Stars,very predictable,2015-08-31,1.0,True,0
10334,US,23293360,R2IMD6JBPS6RXM,B013DRYSA4,356488041,Far From the Madding Crowd,Digital_Video_Download,2,1,1,N,Y,Two Stars,characters not believeable,2015-08-31,1.0,True,0
13425,US,27330406,R2O83DQTOOHILG,B005R63QW6,968336673,"A Gifted Man, Season 01",Digital_Video_Download,4,1,1,N,Y,GREAT SHOW!,"I liked this video very much and even learned a little bit more about what can go wrong with our  bodies in the blink of an eye. That is, if the information on this show was correct and not just fiction.  I also enjoyed the appearance of Michael's deceased wife visiting him and trying to help him in making medical and personal decisions.<br />  I would love to see more of this series and  Michael is quite handsome and easy on the eyes!  lol!<br />He reminds me  a lot of Paul Newman in his younger days.  As a matter of fact, I thought he might have<br />been his son....The  ladies in this series were also beautiful, especially the blond doctor who was running<br />the clinic and gets Michael to volunteer some of his time in helping out. The acting was great too!",2015-08-31,1.0,True,1
17970,US,50200126,RWAKW69TI7MWO,B00ZPT24PA,651497396,"Suits, Season 5",Digital_Video_Download,4,1,1,N,Y,"Doesn't Top Season 4, But Well Worth the Watch","Not the best season of Suits so far, but still a great show with a ton of tension.  The one thing I was sure would happen didn't, but it was still great story.",2015-08-30,1.0,True,1
10270,US,12876297,R12S9FLW2M6X9Q,B00S4P24GQ,469315536,Fortress,Digital_Video_Download,1,1,2,N,Y,Really?,"Awful, dreadful & and overall, shockingly bad!",2015-08-31,0.5,False,0
5364,US,33446782,R20A2UBQXW0T9V,B013WG48G0,451375789,Soaked In Bleach,Digital_Video_Download,5,1,2,N,Y,Five Stars,Beautifully done!,2015-08-31,0.5,False,1
8624,US,43848616,R227O26S8CTXET,B00B99S31E,927023817,The Red Chapel,Digital_Video_Download,4,1,1,N,Y,Fantastic plot towards the North Korea,"Fantastic plot towards the North Korea.....Amazing to see how they behaves and try damage control without effect.<br />Highlight is when they bring a equipment to the dear Leader, to perform the Art of making Pizza......",2015-08-31,1.0,True,1
16515,US,35600976,R2VM5K1BSX61RJ,B005ISVFXK,275141675,Chihuahua The Movie,Digital_Video_Download,1,1,1,N,Y,One Star,Boring.,2015-08-30,1.0,True,0
9854,US,15828723,R3CQGP0CFKHAER,B003B4KPE8,847620878,Oh Happy Day,Digital_Video_Download,1,1,3,N,Y,One Star,Dull and poorly written.,2015-08-31,0.3333333333333333,False,0
13699,US,41672526,R246EP6J5NRGO0,B00X8UKOUK,666093513,Catastrophe - Season 1,Digital_Video_Download,1,1,3,N,Y,Amazon doesn't provide support for the hearing impaired,"Might be great if it had closed captioning so I could understand the dialog.  Amazon has no concern or regard for people with disabilities like hearing deficits, and so chooses not to support closed captioning for a 2-3 year old Sony Bravo TV that comes with Amazon Video built in.  Amazon should be ashamed of itself.",2015-08-31,0.3333333333333333,False,0
2059,US,41666803,R14K2FJ4IG2FQM,B00X8UKOUK,666093513,Catastrophe - Season 1,Digital_Video_Download,2,1,1,N,Y,Two Stars,To much nasty talk,2015-08-31,1.0,True,0
11692,US,52998826,R1WVRDGEJCJ1O2,B001GRUQJQ,675110672,Evelyn,Digital_Video_Download,3,1,1,N,Y,Average but worth watching.,Good solid story with a positive ending.  Slow moving at times and dialect often makes it hard to understand.  Worth you time to watch.,2015-08-31,1.0,True,0
448,US,44188903,R10WFWW91SHFCO,B00VF19KTA,662607271,Star Wars: Attack of the Clones,Digital_Video_Download,5,1,2,N,Y,Five Stars,Love it!,2015-08-31,0.5,False,1
1977,US,17975408,R3ATTVEJ5T1XMC,B008PZZ3Z4,733827230,Vanishing on 7th Street,Digital_Video_Download,3,4,4,N,Y,"Anakin Skywalker battles the dark side once again, this time with glow sticks instead of lightsabers!","Hayden Christensen plays a total jerk who wakes up one day to find that nearly everyone in the world has vanished, and the days grow shorter and the nights increasingly longer. Worse yet, the shadows are alive and are trying kill everyone. On paper, Vanishing on 7th Street sounds like a sure fire win for a horror movie. It plays on the natural fear of the dark many people have, has plenty of mystery that keeps you engaged, and it has a fairly solid cast with the likes of Christensen (who shouldn't be judged by the poor script he had in the Star Wars prequels), Thandie Newton, and John Leguizamo.<br /><br />Sadly, while the film does have some decent scares and manages to maintain some level of tension. It never fully achieves the potential it sets itself up for. Between hokey CGI shadow effects, hackneyed usage of true historical mysteries with easy explanations that blow the film's supposed explanation out of the water, and truly stupid character decisions the film feels more like a bad Doctor Who episode (and given that show actually had an episode about killer shadows that was AMAZING makes this film look all the more worse). Add onto that, a truly stupid ending with obvious biblical undertones and a shot that rips off the iconic image of The Walking Dead's Rick Grimes riding his horse down an abandoned highway and you have the mediocre strawberry on a truly disappointing cake.<br /><br />Not to mention, it's way too easy to make &#34;Dark side of the force&#34; jokes throughout the entire film's run time. I strongly recommend watching this movie with your friends and seeing who can come up with the best Dark Side pun.",2015-08-31,1.0,True,0
2318,US,21609066,R2VM4DWGUOZ4JJ,B007944TE8,973845141,In Treatment: Season 2,Digital_Video_Download,4,1,1,N,Y,Four Stars,"This is a series that demands concentration, No action, no sex, just interesting, thoughtful dialog",2015-08-31,1.0,True,1
3288,US,31348215,R33QQFXPU288NP,B009DBASPY,322607720,A Princess For Christmas,Digital_Video_Download,2,1,1,N,Y,Mediocre,Mediocre acting on everyone's part except Heughan.,2015-08-31,1.0,True,0
11786,US,52249703,R2J8AALIN2GUEB,B00A7I6NYC,532482841,The 40-Year-Old Virgin (Unrated),Digital_Video_Download,1,1,3,N,Y,What a waste of time!  Couldn't even watch past the first 15 minutes . . .,"Awful.  Full of profanity, horrible plot.  Stopped watching after the first 15 minutes or so.  Wasn't worth wasting my time over.  Do yourself a favor - find something else.",2015-08-31,0.3333333333333333,False,0
9231,US,30646747,R1W2S4HLCAT6Z9,B00993FRJS,598577756,Blue Velvet,Digital_Video_Download,1,3,14,N,Y,Truly a waste of my time that I will never ever get ...,"Bizarre, creepy, and so unbelievable I couldn't suspend disbelief. Truly a waste of my time that I will never ever get back. I mean, who kidnaps a man (cutting off his ear)  and his son to force the woman to sing &#34;Blue Velvet&#34; at the night club and then perform BIZARRE sexual favors for him?  And what woman who is subjected to this really just wants to be smacked around and seduces at knife point the kid who was hiding in her closet?  STUPID ffilm.",2015-08-31,0.21428571428571427,False,0
17554,US,33162554,R1OQAQG90Z1M71,B00STX2UB2,592331046,"The White Queen, Season 1",Digital_Video_Download,1,2,3,N,Y,Those times were far more dangerous,"Doesn't fit my ideas of how a widow or a (young) king would act in that time period. The real story, since it has come down to us through historical research, was likely to have been far more powerful and complicated than depicted.",2015-08-30,0.6666666666666666,False,0
8251,US,29926431,R15QL9CVCBNDRS,B011KKFQSO,524994034,Tangerines (English Subtitled),Digital_Video_Download,4,2,2,N,Y,Don't miss this one.,"Startling yet poignant.  What an amazing story and how sad, too.",2015-08-31,1.0,True,1
10425,US,18295852,RZ7QKKTKU6KQL,B011KKCQH8,718553378,Ex Machina,Digital_Video_Download,1,1,6,N,Y,One Star,Boring. Pointless.,2015-08-31,0.16666666666666666,False,0
2856,US,10850058,RAO6V4D8PZVR2,B00YDQ5HBO,62330606,Hannibal Season 3,Digital_Video_Download,3,2,5,N,Y,Just Too Too Too,Too dark<br />Too loud<br />Too atmospheric<br />Too bad because the first two seasons were superb. And season three ends just as we get to the Buffalo Bill story.<br />I'm disappointed we'll never see that segment. I think we would have if the didn't go over the top in season three.,2015-08-31,0.4,False,0
5462,US,52751691,R1WIT6CU4SSCH8,B000VBADH8,851067449,The Secret,Digital_Video_Download,5,1,1,N,Y,Great movie. I will,Great movie. I will watch it again. This should be mandatory for every high school as well as college student to watch. This should also be mandatory to be watched at least once a week by anyone who is on welfare or on any type of assistance! GREAT MOVIE!!!,2015-08-31,1.0,True,1
17137,US,25784376,R2V1GSFCBOP32K,B00XOX9QCS,895883504,Mad Max: Fury Road,Digital_Video_Download,1,3,28,N,Y,This was horrible!,"That was 2 hours of my life I wish I had back, not to mention the $21.64 I paid Amazon.  What was I expecting?  This was horrible!",2015-08-30,0.10714285714285714,False,0
19093,US,52972293,R25Q2XRLGTDVZA,B009943ZFA,56926572,Annie Hall,Digital_Video_Download,2,1,2,N,Y,Maybe,It may be an award winner but I guess I just don't like Woody Allen.,2015-08-30,0.5,False,0
16699,US,13795406,R2FKS6V4A0JWA7,B012CH9VX0,731383000,A Special Announcement,Digital_Video_Download,5,1,1,N,Y,Five Stars,One of the best and funniest shows ever made.,2015-08-30,1.0,True,1
1787,US,44556446,R3MRUMEKCXX14U,B014F677I2,438237578,Digging for Fire,Digital_Video_Download,1,4,5,N,Y,A movie about nothing,"Do not get me wrong, I loved Seinfeld, which is a whole television series about nothing.  However that was interesting and funny.  This was slow, boring and like a broken pencil, pointless.",2015-08-31,0.8,True,0
19387,US,49141925,R1NZAMQC9HW5JP,B005ZMUXDC,840248026,Tangled,Digital_Video_Download,4,1,1,N,Y,Very entertaiinng and fun story line,"Very entertaining and fun story line, kids and family all enjoyed.  There are no songs sung by the characters unlike practically all other disney movies and even the background music is sparse, all very unlike the Celtic tradition this movie is based on.",2015-08-30,1.0,True,1
4535,US,46252831,RYC8I1F20W2QB,B00MYLVPFM,773772186,Amazing Race 8,Digital_Video_Download,5,1,1,N,Y,I love watching a competitive race that is true in nature ...,I love watching a competitive  race that is true in nature and filled with twists keeping you enthralled in the adventure. Great reality  show .,2015-08-31,1.0,True,1
18987,US,24832039,R3OYPO03WKJS0O,B00XOXDXV8,895883504,Mad Max: Fury Road,Digital_Video_Download,2,1,9,N,N,... find it hard to believe so many people actually like this movie,I find it hard to believe so many people actually like this movie.  Max is overshadowed by the female lead throughout the film which might be ok it this movie was supposed to be about her but it's not.  Its supposed to be about Mad Max kicking ass not being out done by his companion.,2015-08-30,0.1111111111111111,False,0
1642,US,33530779,R330RHTYUNE842,B012U0ZJU8,654609853,Museum Diaries,Digital_Video_Download,4,7,7,N,Y,Nice Change From Crap TV,"I was pleasantly surprised at this series. It is not sensationalized speculation about aliens or conspiracies. Rather, each episode takes a subject and walks you through what happens to it in the museum, behind the scenes. There is a little getting-to-know the people there but its not a reality television thing at all. I think there is something for everyone here, as this is not a subject that is covered much. Not sure if this was/is PBS but it could almost be. Oh and if you want to relax this is great. No excitement but interesting enough that it will not put you to sleep.",2015-08-31,1.0,True,1
8868,US,3079909,R17MY1N7Y5JQDX,B014JQK1FY,161097293,Jim Breuer: Comic Frenzy,Digital_Video_Download,1,1,2,N,Y,One Star,Sucks,2015-08-31,0.5,False,0
5807,US,41789593,R36DXMO03XXJ5Q,B013DS3HOQ,788379730,The Last Survivors,Digital_Video_Download,5,1,2,N,Y,Outstanding Apocalyptic Movie,"Quick Review: This is a top notch production. The apocalyptic story, script and acting is superb. The pretty Haley Lu Richardson is outstanding as the main character. So much is learned on survival through this movie.",2015-08-31,0.5,False,1
9717,US,44877916,R3G0056A4PL950,B00E5Q1LTY,645970389,Star Trek Into Darkness (Plus Bonus Features),Digital_Video_Download,5,1,2,N,Y,Five Stars,thenhetnhtetht,2015-08-31,0.5,False,1
409,US,48922663,R36G01Y2T9N9F4,B00NRFFWBC,225780541,Singularity Principle,Digital_Video_Download,2,1,2,N,Y,Reductio Ad Absurdum,"Tortuously slow and nonsensical; mention of &#34;Schroeder's Cat&#34; and palaver about other theoretical physics terminology does not amount to &#34;science&#34;. This is silly science-fiction delivered as drawn out melodrama which is simply not entertaining. The minimal amount of weak &#34;special effects&#34; amount to no more that computer screen graphics displays, oscillating lights, fading in & out and vanishing. Whoop-dee-doo. Decent acting and mildly satisfying closure to the feeble premise keep this from getting a 1-star rating.",2015-08-31,0.5,False,0
10523,US,1452487,R3TYXPFPZ1OUAP,B00MFDOYUC,656086450,Some Kind of Wonderful,Digital_Video_Download,4,1,1,N,Y,Four Stars,a touching film that can stir the emotions.,2015-08-31,1.0,True,1
4409,US,50954585,RYCT3FES94V2C,B00CLNVTAO,381764466,Proud,Digital_Video_Download,4,1,2,N,Y,Five Star Story in a Three Star Wrapper,"Worth Watching- but drags badly in parts.  The history lesson itself is a FIVE Star Story.  I am a retired US Navy Master Chief and served 30 years (1966-1996), yet never heard of USS Mason (DE-529) and her all African American Crew during WWII. This is a story that needs telling, unfortunately this movie doesn't do it very well.<br /><br />The acting is mediocre at best and that may be doe to a poorly written story or just bad production.  I struggled through the movie, more like a documentary really, and a poor documentary at that. I would give the acting, production, and overall movie a two to three star rating, but I did like the overall story and its impact, so 4 stars.",2015-08-31,0.5,False,1
2653,US,14613333,R112HNEJTG88QD,B00X8UKOUK,666093513,Catastrophe - Season 1,Digital_Video_Download,5,5,6,N,Y,Love it!!!,Love it. Looking forward to many more seasons.,2015-08-31,0.8333333333333334,True,1
1311,US,43703125,R1YU2JV0RD8JLJ,B00534NE24,672176666,Preventing & Reversing Diabetes Naturally,Digital_Video_Download,1,1,2,N,Y,Poorly executed.  It will put you to sleep.,"Very poorly done.  Perhaps a good idea, but not executed well.<br />This video is a bad series of talking heads, none of whom have the time to flesh out what they have to say.  The doctors on the panel are probably quite smart and very sincere, but they are poorly used.<br /><br />The world could use some good &#34;how to beat (type 2) diabetes&#34; videos.<br />This is not it.",2015-08-31,0.5,False,0
18080,US,29216675,R1B7PDXG6AV3K9,B006G3JQ78,616977006,Mary Poppins 50th Anniversary Edition,Digital_Video_Download,5,1,1,N,Y,Practically perfect,"My family and I were going to see Mary Poppins on stage and decided to watch the movie beforehand. As always, it's a fun uplifting classic. It's practically perfect it everyday.",2015-08-30,1.0,True,1
16566,US,14794829,R3COBCKLGZZU6G,B008XBHHTU,61593637,Jaws: The Revenge,Digital_Video_Download,1,1,4,N,Y,Terrible,Terrible in every way,2015-08-30,0.25,False,0
11284,US,48134466,R2TQSEX4IANBRZ,B00I0Q3BE8,828187895,Petty Romance,Digital_Video_Download,4,1,1,N,N,Nothing Petty about PETTY ROMANCE,"In PETTY ROMANCE director Kim Jung-hoon takes a standard romantic pairing of potential lovers to establish the oddly compelling parameters of success in the adult comic trade.  Jeong Bae (Lee Sun-kyun) is a struggling artist in the manga (called &#34;manhwa&#34; in Korea) world of sex and violence comic books. He learns of a contest with a first prize of $100,000 USD. The only problem is that Jeong Bae needs a script writer to complement his artistic skills. He interviews various candidates, all of whom do not exactly fit into his scheme of a hero who can combine manga type sex and violence into a winning formula.  Enter Han Da-rim (Choi Kang-hee) whose own sleazy background is acceptably graphic. The romance of the film begins with the inevitable bickering between her vision of a hero and his. She sees Jeong Bae as one who is locked into a losing image of commercial manga art whereas he sees her as too graphic (if one can be so in manga) to work with. Much of PETTY ROMANCE is replete with manga style animation with a stylized female assassin fetchingly clad as she slices and dices her way through legions of hapless victims.  There is little doubt however that this bickering will by the closing credits lead to a satisfying climax of personal and professional success. There is nothing petty about PETTY ROMANCE. The leads bounce off each other in ways that seem somehow real despite the unreality of their linking professions.  One can sense that PETTY ROMANCE is a fine example of a Hollywood style romance of the 1930s that is just as entertaining today in Korea as Cary Grant and Katherine Hepburn were in their heyday.",2015-08-31,1.0,True,1
14765,US,15950304,RANUUAUHENKM,B0134FYBO8,225388809,Jenny's Wedding,Digital_Video_Download,5,1,2,N,Y,Five Stars,Great movie!,2015-08-30,0.5,False,1
15273,US,29847477,R2OSOIMFUOL5SL,B00O1SB056,150170049,Obvious Child,Digital_Video_Download,1,2,5,N,Y,One Star,"It was horrible, I kept waiting for it to get better. Don't do it.",2015-08-30,0.4,False,0
16861,US,9577477,R1F5WPKWBRS1Q1,B011PVK7IM,212684582,Where Hope Grows,Digital_Video_Download,5,1,1,N,Y,Fantastic,"Great movie tear jerker at the end, than something unexpected happens.",2015-08-30,1.0,True,1
17045,US,52102896,R1EXQHSZ8SUJNJ,B008WB33LW,910956892,The Cabin In The Woods,Digital_Video_Download,3,2,3,N,Y,Pretty good,"Not as clever as it thinks it is, but still a pretty fun little movie.  Interesting concept and some fun thrills.",2015-08-30,0.6666666666666666,False,0
10368,US,24828788,R31NRGSCZ5YK8X,B000I5PPMU,461549058,Days of Wine and Roses,Digital_Video_Download,2,2,5,N,Y,Alcohol should not control a life,I saw this years ago and remember it having a large impact on me.  Not so much this time.  First time I saw this as a very sad movie.  This time I saw it as an uplifting movie.  There is help.  Nobody needs to have alcohol control them and their lives.,2015-08-31,0.4,False,0
6812,US,52185472,R19AYVEOHHZZZ1,B000JF02QS,869704711,Dead Like Me Season 1,Digital_Video_Download,1,1,3,N,Y,One Star,grimm!,2015-08-31,0.3333333333333333,False,0
12759,US,34295382,R1DDI7OP6D4GHG,B014CRRS42,120519774,"Madam Secretary, Season 2",Digital_Video_Download,5,2,4,N,Y,Five Stars,fantastic series,2015-08-31,0.5,False,1
5739,US,758881,R39EHYR5YA0ZF5,B00N4D57DU,95798300,Sons of Anarchy Season 7,Digital_Video_Download,5,1,1,N,Y,Five Stars,COOL GROOVY AND FAROUT,2015-08-31,1.0,True,1
18885,US,11689166,R3QIYRVHQJX8GP,B00F35ALRE,369366533,Mary and Martha,Digital_Video_Download,3,2,3,N,Y,Good acting by the always entertaining Hillary Swank,"Good acting by the always entertaining Hillary Swank, but the story line was unashamedly pandering to the &#34;cause celebre&#34; of Malaria in Africa.",2015-08-30,0.6666666666666666,False,0
13406,US,29125782,R3RK3I7DEW1H9,B00YXFTWE8,438382015,Wild Horses,Digital_Video_Download,1,1,1,N,Y,This made me really sad as I love Robert Duvall,This made me really sad as I love Robert Duvall. This movie was kind of a meandering stream that really went nowhere.,2015-08-31,1.0,True,0
13138,US,50699640,R2RG6KWBTCSFF1,B00GKWPT9O,319416064,Bad News Bears Go To Japan,Digital_Video_Download,1,1,1,N,Y,Don't bother...,"Terrible Movie... first 2 movies were great, this should have never been made!",2015-08-31,1.0,True,0
195,US,966279,R2C8V1TBU8038W,B00TJYYKD6,676201781,Fifty Shades of Grey,Digital_Video_Download,3,1,1,N,Y,Boring Bondage,Not sexy......I liked  9 1/2 weeks much better,2015-08-31,1.0,True,0
11070,US,38923703,R12L05TVZRO3IM,B00BRR75Y4,136384972,Severe Clear,Digital_Video_Download,5,1,1,N,Y,I LOVE ME SOME LT. SCOTTI !!! This film shows it ALL!,What our men and women go through is unimaginable! What they see day to day is truly horrifying! They are called the best of the best because they are! I pray for the soldiers we have lost and their family's. I pray every soldier that comes home will fight evening harder to get help and be well....this you all deserve! From this small corner in Alabama...I say again THANK YOU!!!,2015-08-31,1.0,True,1
15096,US,19224942,RG03M8A65AUA9,B00O5ATHEQ,642045560,Alpha House Season 2,Digital_Video_Download,5,1,1,N,Y,Very good. Enjoyed both seasons very much,Very good.  Enjoyed both seasons very much.  John Goodman is perfect.,2015-08-30,1.0,True,1
8903,US,15255004,R2PNCOQ9YBIL7B,B00MN64WP8,459954450,Disneynature Bears (2014),Digital_Video_Download,5,1,1,N,Y,Love this movie,"Love this movie!  Those bears are so stinking cute!  Me and my (adult) BF watched it, and it was so cute!",2015-08-31,1.0,True,1
7162,US,52759437,R2UACR1274L6JQ,B009EEQMZK,588860149,Eragon EXTENDED EDITION,Digital_Video_Download,3,1,1,N,Y,Only if you haven't read the book,"As a stand-alone movie this was pretty good.  However, if you read the book, the movie takes some liberties which I and my two sons felt were pretty unacceptable.  Thus the 3 rating.",2015-08-31,1.0,True,0
8882,US,49577293,R1A2G7OIK2S1IB,B00XCGTFCS,201337666,Cas & Dylan,Digital_Video_Download,4,2,2,N,Y,"Love Richard Dreyfuss-rent the movie.  Experience young talent actor, Tatiana Maslany-you will remember her forever!","This a lets-get-on-the road inter-generational movie.  YOU SHOULD WATCH THIS MOVIE BECAUSE THERE IS DEPTH! Cass the Doctor who has a career, a beautiful home in Winnipeg and a wonderful doggie,Winston.  Dylan, a young inappropriate-bohemium type with a belief she sensitive-incredible writer. anything else that I would offer now would be &#34;SPOILER ALERT&#34;.  My husband and I watch all films and TV that Richard Dreyfuss appears in; however, Tatiana Maslany, is an actor to watch.  That said, this should be a review to help you rent and develop your opinion of the movie.",2015-08-31,1.0,True,1
12721,US,38294592,R3CRHUR6GF2GBN,B00OELB6B8,327308933,Pokémon the Series: Ruby & Sapphire,Digital_Video_Download,5,1,1,N,Y,they love to watch and play at the same time,"My Boys are Pokémon crazy, they love to watch and play at the same time.  Ages 4.5 and 7.",2015-08-31,1.0,True,1
18489,US,19409996,R1EPYGG9NTFGCS,B00VGJHZ4S,203434414,Town Red,Digital_Video_Download,1,2,5,N,Y,One Star,Smh,2015-08-30,0.4,False,0
3013,US,47258174,R35P5IOYK4VUR5,B00WAR97UU,800794971,Take Back Your Power,Digital_Video_Download,5,1,2,N,Y,Stop the smart meters. You are deceived,Stop the smart meters.  You are deceived.  Watch this video for why and take action to protect your privacy and health.,2015-08-31,0.5,False,1
7318,US,48262748,R1PTYYBF9U6QQO,B00GX0X1QQ,130331009,Foo Fighters: Back and Forth,Digital_Video_Download,5,1,1,N,Y,Interesting to say the least,Very interesting to say the least,2015-08-31,1.0,True,1
4824,US,42868347,R15LRGJMKM81NT,B0112SYHWA,421385979,"Fear the Walking Dead, Season 1",Digital_Video_Download,2,4,6,N,Y,Disappointingly amateurish,"The direction, editing, and production values of the pilot were surprisingly amateurish. It felt more like a good student film than a major production. Except for the very first scene, the whole thing felt cheap and choppy. Even the incidental music was poorly (I.e., too often) used. The story is good enough -- setting up what's about to come. Acting was mixed.<br /><br />It's impossible for me not to compare this to the Walking Dead pilot -- and the WD pilot was vastly superior on nearly all counts. I'll watch the second episode of FTWD in hopes of improvement.",2015-08-31,0.6666666666666666,False,0
515,US,31068771,R32T8ESSFKKQAI,B013DS8DL8,356488041,Far From the Madding Crowd,Digital_Video_Download,4,1,1,N,Y,but this was a really good film. The characters were really well portrayed by ...,"It wasn't quite up there on the same level with Pride & Prejudice, but this was a really good film.  The characters were really well portrayed by wonderful actor.",2015-08-31,1.0,True,1
4134,US,41971454,R3MT20MDFD317X,B010QQCYWY,667034485,The Meltdown with Jonah and Kumail,Digital_Video_Download,5,1,1,N,Y,make them an hour long! so much talent cut ...,make them an hour long! so much talent cut so short.  Emily is the star of this show and everyone knows it!,2015-08-31,1.0,True,1
