0,"Having recently purchased a MacBook Pro, I was hoping to break the chains for all things PC. Having used Quicken since the 2003 version, I was hopeful Quicken for Mac would make my transition easier. Not so!<br /><br />While I don't use Quicken for bank reconciliation, tracking investments or any of the other online services, I was extremely disappointed to find out that this version of Quicken is even incapable of making a simple register and or category report. After all, a simple register report is basic to every Quicken for PC I have ever used, through the 2011 version.<br /><br />My solution was simple, throw Quicken for Mac into the trash, install Parallels and a fresh install of windows 7 on a virtual machine.  Once I installed my quicken 2011 onto the windows 7 virtual machine, I had the best of both worlds... Good old Quicken and the grace and speed of a Mac.<br /><br />I would not recommend Quicken for Mac, at least not until they put some serious effort into improving it!"
1,"Download went just fine. Installed and started program. &#34;Unexpected Error...&#34; pop up.  Tried to update. Same popup.  Researched online at TT and web.  Fix is a manual download to update.  Update installed apparently OK.  Still no online update. Same popup.  Ran program and finished fed return.  Download State.  No way. No solution.  Gotta get it done this weekend.  Went to W*****t and spent another $90 to get Home and Business ON DISC.  Installed, updated downloaded State.  Worked perfectly.  Do not buy the download.  Buy the disc."
0,"After years of working on older versions of Quicken, my husband convinced me to upgrade to Quicken 2015. It is the worst software upgrade EVER! It doesn't reconcile, it doesn't void checks, it doesn't stand up to any of the features of the older versions! I wish I could go back to the older versions!"
4,Good deal
1,"1. This product is too expensive - $49 for a one-time use simply isn't worth it for what you get.<br />2. This product doesn't work as well as advertised - some of the applications that were transferred to the new PC simply do not work - registry values were fouled up, popups about missing dll files were experienced, etc.  I was hoping to avoid this.<br />3. I will not use PCmover again - not ever."
3,"Overall, this product is a good way to do your federal and state taxes. Occasionally, something was confusing, so it was handy to have a copy of last year's taxes on hand since they had been done professionally. If you want to review something you've already done, you have to go through several pagess to get to that part. There were 107 pages of filled in forms, summaries, and calculated worksheets at the end. Some of that could have been consolidated--such as an individual page for each charity I gave to."
4,"Great for the price.  Customer service is below par, but that was expected.  NOTE:  File your federal taxes FIRST, before trying to download the state update.  It will not work and you will be on hold for 45 mins so don't waste your time.  The state update will work once you file your federal taxes.  Also, know that to e-file your state taxes, it will cost an additional $19.95.  Next time I will file my state taxes myself, not worth the extra 19.95, in my opinion.  Great software though!  Would recommend to others."
3,I hate that it makes you pay separately for state efile.  Otherwise did a great job.  First time I used H&R after years of using another brand that raised their prices outrageously.
3,"While it's by no means perfect, it runs and operates far better than it's PC counterpart. Unless you absolutely must have bill pay, there is no better personal financial management program for Mac.    The PC version has become clunky, bloated and glitchy. Quicken 2015 for Mac is just the opposite. It's interface is clean, the transaction download is far quicker than the PC version and reporting is lightyears ahead. Editing and reviewing multiple transactions is a breeze, and transaction matching is a simple drag and drop method.    For investments, it does only offer basic transaction and cost basis tracking. The 2015 PC version offers a fantastic portfolio X-Ray tool that I would like to see in the Mac version, but not a deal breaker. The investment tools will be good enough for most people with IRAs and 401s, as well as casual stock traders.    Overall, I am glad they did not port over the PC code. Taking the Essentials base and adding the most requested features as absolutely the right direction. I don't think anyone claimed Essentials did not work well, because it worked very well, it was just too basic. Quicken 2015 added enough tools for too keep intermediate level Quicken users happy.    Definetly buy it here for $50! Intuit and Mac App Store prices are $75."
1,"So far, so good!"
1,I have never been impressed with Norton so I don't know why I thought this version would be any different.  Slows up the computer and causes many crashes.  It even let a virus get through.  This computer is only a couple months old and should not be slow or crashing.  Uninstalled Norton and got another brand... no further problems with slowness or crashes.
4,Once I figured it out I had no problem!
1,I found TurboTax to be intentionally misleading when it comes to &#34;State&#34;. They allow you to fill in your information but charge upwards of $20 to submit for you. Pretty shady. Not sure if I would buy them again.
3,"No issues with download; 7 min or so over fast cable modem, no issues on install.  Turbotax is what it is; high price but fairly fast and easy to use.    Note: I noticed that if you buy the cheaper \\""federal only\\"" then later add a state you pay more than deluxe which includes a state.  Nasty Intuit marketing practice.    But hey; its good; Amazon download saves money, thanks Amazon."
4,I am happy with the service Avast provides.  I  think  the updates are a very important feature. Good work everyone.
0,"Been using Quickbooks WIndows for about 5 years. Recently had office computer hard drive failure and decided to switch to Mac. First, the pros: ...<br /><br />Next, the negeatives: AWFUL! Interface is clunky. Often have to click out of the window and then come back in. General odd behavior when navigating. These wouldn't be so bad in order to have MAC stability, virus protection and time capsule back-up, but the following are serious flaws in design. Especially considering Windows version can do these without problem.<br /><br />1- No way to allocate items to specific clients when writing purchase orders. Quickbooks tech says you have to add client info only when enteriing the bill. How in the world can I remember which items are for which client 2 months later when receiving the items and creating the bill? Insane!! Some PO's arent received till months later and may have dozens of items for multiple clients. I guess I could break apart every order, create dozens of extra PO's for the same vendor and list the client name in the memo bar. Thanks for the extra work Intuit!<br /><br />2- No ability to add new items when writing purchase orders. You have to leave the PO screen and open the items list, create a new item and then go back into PO and look for it. Makes no sense that the item drop down wouldnt have \\""add new\\"" at the top of the list.<br /><br />3- Every time you open the item list and create a new item, the item box opens to \\""service item\\"" by default instead of inventory item. No way to default this or have it remember last used. Not a real problem, but annoying. My momma always said, its the little things!<br /><br />4- The entire enter bill, pay bill, write check is clunky. Why cant I just pay the bill and print the check right there in the same transaction? Just annoying...<br /><br />5- Tech support is AWWWWWWWWWFFFFFUUUUUULLLLLL!!!!!!! I have never asked to speak to another rep while in a tech support call, especially after waiting on hold for 48 minutes, but I couldnt understand anything the tech said due to the accent. Also, please dont just read the script to me without actually hearing the problem.<br /><br />I am 3 days into Quickbooks for MAC and I am seriously considering buying Parallels and re-loading the Windows version on the Mac computer. Very expensive lesson learned. I just dont understand how in the world anyone at Intuit could have created this after using the Windows version first. If they never touched the Windows version before creating this, then shame on them for dropping the ball and missing a critical first step.<br /><br />I can only imagine the remaining items I will find that don't work over the next few weeks as I really get into the MAC version...Templates? Sale Tax liability? Employee payroll? I dont even want to think about it!<br /><br />JUST ADDED!!<br /><br />6- \\""Receive item and enter bill\\"" option doesnt work. Every time I select \\""Receive and enter bill\\"" option, I get an error that says \\""warning - pending item receipts exist for this vendor\\"". After OK, I get a blank screen for the vendor with 0.00. Only way to get the open purchase order screen to pop up is to select \\""receive items\\"" and then I have to remember to select \\""enter bill\\"" check box. Why have the \\""receive and enter bill\\"" option on there at all if it doesnt work? Annoying...Always worked in WIndows..."
3,"Is somewhat complicated for anything but bank statements and checks, but the reports are good and easy to set up.<br /><br />Support is EXPENSIVE...this is where Quickbooks and Intuit make their money!"
0,"This product from 2013 was being advertised with the 2014 version.  I accidentally purchased the 2013 version.  Because you have a no return policy for software, I was stuck with last years product.  I was and still am unhappy about this."
2,it's okay.
3,easy to use and and accurate for the feds
4,"Been using Quicken since 2010 when Microsoft discontinued Money. Smooth transition. Very pleased with performance which gets better with each upgrade. Does everything I want a money manager tool to do, including exporting files for spreadsheet, database use. I use Quicken several times per week.  Highly recommend it."
4,I am using N360 for about 4 years now on 3 windows laptops/tablet and I am very happy.<br />No fault alerts and no work disruptions.
3,"Straight forward software which I downloaded from the Amazon digital center.  The product produces a lot of legal documents including an advance directive.  It would be nice if it produced a POLST form, but it does not."
3,"Found a coupon that would have saved me $10 AFTER, I downloaded.  It worked well, taxes are done and submitted - Federal is no cost electronic filing, State filing cost additional $$"
3,After all these years its good to see some things haven't changed. I can download and file federal taxes for myself and my business with ease. Downloading the state program was great. Thank You for a very good product. Makes filing taxes almost a pleasure.
1,"At the end of the program when it does its error scan, it kept telling me there was an error I needed to correct but it would not let me correct it.  It had something to do with Obama care and you can't be over 65 and on Obama care.  Could not finish my taxes."
4,"I do taxes for me and my relatives and this product does an excellent job in preparation, electronic filing and offering help where needed.  When filing electronically you often get acceptance from their center and IRS on the same day.  I think their competition is Turbo Tax - (I have used in past) is their major competition.  Turbo Tax offers help in more detail (which I do not have to use) however, the extra price is not worth the purchase.  I intend to stay with H and R because it does a great job at a reasonable price."
2,"This works about as well as Word worked back in the Windows 95 era.  Although it saves your data regularly, it sometimes crashes during autosaves and you end up losing a lot of your work. This is great if you're using it once in a while and don't have the money to shell out for the real deal, but if you're relying on it to come through for you while doing serious school or job related projects, you will be sorely disappointed. I gave it 3 stars because I like the price.  But it's definitely not on par with MS Word."
0,"I'm big when on reading reviews before I purchase anything.  This was a tricky one because there are a lot of bad reviews and a lot of good reviews.  What I noticed, however, is that most of the bad reviews were right around Oct. 2012 and most of the good reviews were around Jan. 2013.  Seems to me that they must of gotten all the bugs out by Jan.  The download version costs $29 and the CD version costs $69.  I downloaded it and made an extra copy as a backup since I didn't get a CD.<br /><br />I am very impressed with Quicken 2013 and I think it's the best version ever made.  I purchased it so I could sync my data with the Android app.  No more collecting receipts and entering them when I get home.  No more using a separate budget program on my Android.  I can purchase something at a store or restaurant and enter the receipt immediately.  It even uses my phone's gps to detect where I am and make suggestions of where the purchase was done.  I like that I can view my budget anywhere as well.  The new budget also uses rollover which I like very much.  So, like if I budget $10 for office supplies, but don't spend $10 this month, I have $20 to spend next month.<br /><br />My only drawback is while using the app on my phone, I must have a data connection to enter transactions.  If I have no WiFi or cellular service, it will not let me enter transactions offline.<br /><br />(update 8/9/13)<br />It used to work great.  The Android app stopped syncing with my bank.  Quicken did nothing to help me out with it.  I'm no longer a customer of Quicken anymore after 20 years or so.  I used EEBA now."
2,OK for the free part but I believe the sale tactics of (you need so much of these and that...) I am almost buying the year service but not sold on the needs. I have McAfee and no mention of those needs. Maybe later after finish Windows 10.
0,I have used quicken for over 20 years on the pc and it is great. This Mac version does not work as well. The reports are lacking so is not useful at all for my purpose. I wish I could return it.
3,"I'm still in the process of preparing my tax returns - so far, so good! TT is easy to use and relatively supportive. I ran into some difficulty with the foreign tax credit but in the end was able to figure out how to get it to work. In this case, TT's help facility wasn't of much use. If your return is above a certain level of complexity, you have to be prepared to root around a bit and explore some possibilities."
0,Totally worthless. Been using Quicken since its initial release. Each new release includes useless new features while the online payment and updating engine is totally broken and has not been modified in over 25 years.
1,"I gave it two stars cause it sounded so cool.  When I got it I found out it had &#34;limited&#34;  sounds available for trial version.  Meaning almost nilThe sounds that did come on it were a bewilderment to me.  It said guitar, drums ect...  But they didn't sound like any instruments I'd ever played or heard.  Terrible sounding loops.  Not even close to the demo's on their sight.  I have a great sound system and recoding studio at my place.  That's about all I can say.  Lousy loops.  Nothing else matters."
1,"Of course, I was looking for something simple to use, like SnagIt, but it works so I guess I'll get by. I just don't need all the features it has and instructions are very skimpy."
2,"Having used it many years now, the interface is familiar and relatively easy to use, though navigation feels arcane and data transparency needs improvement.  But it has failed to catch mistakes that it should have caught.  TurboTax remains an uninspired, not quite reliable tool that could use a fresh take on the User Interface and more intelligence behind the scenes."
0,"The software is hard to use and doesn't track loans automatically. Also, if you do buy, get it off the shelf from a reputable place. I bought this as an electronic download and tried to return it and it seems I'm out my $75. I followed the instructions to return it and they simply ignore my emails or tell me to be patient (more then 45 days).    I won't ever buy anything from this company again."
0,"I have used Turbo Tax forever. After ordering the download for 2014 through Amazon, I will never purchase again.<br />I am unsure if this is a Turbo Tax or an Amazon issue, but in order to install 2014, I had to delete 2013 which meant no information was carried over. I was also unable to manually override any figures.<br />I do have to say that the Amazon tech person that talked me through the issue was helpful and knowledgable."
4,Fast. total security. everything you will ever need! I will buy again this is my second time. and I will continue to but this very product from this very site!
1,Product worked great except where NYC resident taxes needed to be filled in. The form made no sense and there was no help anywhere to fill it out properly. Even brought it into a physical HR BLock and they recommended Turbo Tax for this section Ha. Ended up being audited because I initially filled it out wrong. I'd stick to Turbo Tax if you are a NYC resident.
1,"Even though I indicated that I was a first time homebuyer in the \\""Life Changes\\"" section, Turbo Tax recommended that I take the standard deduction and did NOT point out that I would be eligible for a $7,500 tax credit if I itemized. OMG! Glad I read my village newsletter! Then, yes, it did want to charge me $19.95 extra to FILE to the state return of $55.00.  No thanks, I'll drop it in the mail later for 42 cents."
1,"Every year I buy TurboTax Deluxe and a free state download is included. Not this time! They wanted an additional $40 for the state download. I guess I should have read the fine print, but I trusted TurboTax. Not any more."
4,"Outstanding product - simple to use and covers all tax issues that you may have, gets you the biggest refund."
2,"I feel like I was tricked into buying this version, when I really thought I was getting the one with one State Tax included.<br />Not happy at all!!!"
2,"This sure seems to be only an incremental upgrade, nothing earth shattering or mind boggling.  The biggest reason I upgraded (from 2012) was the bank forced me to (they would not allow online updates any more).<br />Otherwise, a decent upgrade.  But who really needs to access this data \\""on the go\\""?"
4,I have been using it for years and it is the best. Much less background running that McAfee & Norton. Very user friendly.
1,"I have been using Turbo Tax for many years, but this year's version was bad.  My major complaint is that I could not print the final version from a different computer as I placed the final version on a zip drive and hoped when I got to the office I could print it.  When I called your help desk I got a automated voice that did not answer my question.<br /><br />Then as per instructions, I emailed the IRS for a hard copy and so far have not received one.  This was a little over a month ago."
1,"I've had this software that I downloaded from Amazon, for a number of months.  When it works, it is great, and captures your screencasts.  Unfortunately, it doesn't work most of the time, and it crashes in the middle of recording and you get an error message and the entire recording disappears.  That means that you waste a lot of your time doing a recording only to have it stop and be worthless.  I am sorry I purchased this software, and would advise looking for a more reliable screen capture program."
1,It was na elephant but not a pleasnat one. Took up too much space and served very little purpose. Oh well
4,This is the tax software that I have used for 20 yrs. It never fails me - very easy to use; provides me with the right forms for mailing. Price is reasonable and data is privately kept on my own pc - not somewhere that is supposed to be secure on the internet.
2,"Quicken is like a bad customer service phone call: its aggravating, its what I use because I need to, I don't have to like it, but it gets the job done. I tried to give it 2 stars \\""I don't like it\\"" but I could not honestly say that. For instance, like calling a customer support line, when I negotiate the (new and improved) phone tree, and then a company eventually gives me a refund or provides the warranty service promised (even after a long wait on the phone), have I prevailed? Yes. Am I frustrated and even a little outraged? Yes. But its okay and I will get over it.<br /><br />Okay, enough with the analogy already. As most others have stated, Quicken \\""has to be updated\\"" every 2 or 3 years. What drives this? The banks? Some sort of protocol dictated by the FDIC or the Federal reserve? I sure doubt it -- Intuit (Quicken's manufacturer) does not blame it on anyone, so it must be their policy. No matter, online access (at least the automated online access provided by Quicken) will be UNAVAILABLE using software you purchased as recently as last month. (Yes people do buy Quicken 2010 in early 2013, its available at a bargain rate! It has not happened to me, but I am sure there are those out there who pay their $9.99 for Quicken 2010 with NO IDEA that online banking will not be available past April 2013!)<br /><br />Like Microsoft's Windows, they know they have a large segment of the market share. They can make their software better, and change the features, and make the previous version obsolete. It doesn't matter to THEM that you -- the end user, the customer -- are used to the old features and don't want to learn new ways of accomplishing the routine tasks the software does for you. (Imagine THAT! a company that gave you a choice to upgrade or not! oh, nevermind you don't have to imagine it.... almost EVERY OTHER MAJOR software program gives you that option.)<br /><br />You can tell I am still ticked off: oh sure, I had a moment of common sense and bought it online from a third-party instead of taking advantage of Intuit's \\""SALE\\"" price of  $20 off that is advertised repeatedly, almost every time the program starts. Yeah, its something like $69 instead of $89 from Intuit. An online retailer sent it to me, tax and shipping and everything for under $50. So I guess maybe I saved a few bucks from Intuit's targeted victims / captive audience / unsuspecting consumers.<br /><br />But seriously, that planned obsolescence ought to be against the law.<br /><br />Deserving some real reporting at the end of the news story, it does an adequate job of budgeting, charts & graphs, and reports. I have not bothered to learn the \\""new\\"" approach to how these features work THIS TIME but I have in the past and the growing pains are not terrible. Customization of reports -- sorry, based on Quicken 2010, which was only slightly different from the previous 2 versions I used-- could be improved.  (I am talking about formatting how the reported is displayed on the screen and/or printed on the page). But other than that, the workhorse engine (for how I use the software) is reliable and powerful. And that is what I will describe next.<br /><br />First: the checkbook or account register is intuitive, and relatively easy to use. (Like I said before, the buttons are not in the same places as Quicken 2010! ARGH, years getting used to a software program only to have it \\""improved\\"" for me).  It includes features like memorized payees, finding transactions in account histories, recurring transactions and reminders, suggested automation for frequently used payees or deposits, and the ability to make an entry name whatever you want it to be, based on what your bank called it.<br /><br />Second: investments. Quicken tracks transactions you make in stocks and bonds as long as you can get online with your broker to download the info. So your 401k, IRA, or simple investments fund is going to work well here. Quicken can identify new securities (stocks) and suggest making them new or associating them with a previously used ticker. (Why in the world a mutual fund with a different ticker would possibly be the same as a different mutual fund with a different name and a different ticker, I will never know, but Quicken would allow you to do that if its what you want). Transactions are recorded in much the same way that they are online. If you are a sophisticated trader, you are probably using some better software.<br /><br />Third (and last for me, I have wasted enough time on this review): the calender and predicting what is ahead, budgeting, reports/charts/graphs, password protection, and online access. I lump all this together because its functionality that is either built-in and used all the time, or something you take for granted and only use once in a while. It makes the whole thing work together and you can see where your money comes from and where it went. Categories and tax-related transactions are good. Tagging is a new concept and I am not sure what I would use it for (its different than categories). Account management is good and the ability to see or hide accounts comes in handy. Net worth calculation is kind of neat and the ability to change what is seen on your Quicken \\""home page\\"" is nice (this feature was already present in 2010). One-step update is VERY useful and probably the single solitary reason I am still using Quicken. As soon as someone else gets this right (who knows, maybe there is already another program out there that does) I will probably switch to them.<br /><br />Tax-related expenditures, tracking and predicting income taxes, and so on, is a feature that I do not use personally, but it looks like it works fine and it would probably come in handy if you are \\""OCD\\"" enough to stay on top of it. If you set up the tax-related features and use them faithfully, then April 15th would hold no fear for you (or your accountant would be impressed) I suppose.<br /><br />Overall: its worth it I guess. I will get over the \\""monopoly-like\\"" hold that Intuit has on the automatic banking download features of money management software. Heh, just writing this review has helped. A little.em new or associating them with a previously used ticker. (Why in the world a mutual fund with a different ticker would possibly be the same as a different mutual fund with a different name and a different ticker, I will never know, but Quicken would allow you to do that if its what you want). Transactions are recorded in much the same way that they are online. If you are a sophisticated trader, you are probably using some better software.<br /><br />Third (and last for me, I have wasted enough time on this review): the calender and predicting what is ahead, budgeting, reports/charts/graphs, password protection, and online access. I lump all this together because its functionality that is either built-in and used all the time, or something you take for granted and only use once in a while. It makes the whole thing work together and you can see where your money comes from and where it went. Categories and tax-related transactions are good. Tagging is a new concept and I am not sure what I would use it for (its different than categories). Account management is good and the ability to see or hide accounts comes in handy. Net worth calculation is kind of neat and the ability to change what is seen on your Quicken \\""home page\\"" is nice (this feature was already present in 2010). One-step update is VERY useful and probably the single solitary reason I am still using Quicken. As soon as someone else gets this right (who knows, maybe there is already another program out there that does) I will probably switch to them.<br /><br />Tax-related expenditures, tracking and predicting income taxes, and so on, is a feature that I do not use personally, but it looks like it works fine and it would probably come in handy if you are \\""OCD\\"" enough to stay on top of it. If you set up the tax-related features and use them faithfully, then April 15th would hold no fear for you (or your accountant would be impressed) I suppose.<br /><br />Overall: its worth it I guess. I will get over the \\""monopoly-like\\"" hold that Intuit has on the automatic banking download features of money management software. Heh, just writing this review has helped. A little."
0,"Very buggy and I'm not at any skill level to correct it on my own. In my opinion, it shouldn't need fixing.  These were basic set up tasks that weren't working properly. In split items on the check register, items would be inputted then jump out (both descriptions and $ amounts) and with no consistency. I couldn't correct it. I would close out and come back in to restart fresh. It kept happening. I called Intuit Help 24/t that I'm actually paying for! My first call - it took 45 minutes & 46 seconds for a live person to answer with those scripted answers. The \\""Help\\"" kept putting me on hold to ask someone else for help. He finally dsconnected himself from my questions after 1 hour and 13 minutes total. He did not call back although he had the phone number. It's 3 hours later and Intuit hasnt even sent me an email to find out how favorable my experience was with them.  I suspect there are some BIG problems we'll be hearing more about. In fact, I came to this site googling to see if others were having difficulties. I have Windows 7."
4,Taxes
4,Word.
4,"I have been using Quicken at least since 2003. Some times, it is hard to appreciate what the new features are and are not obvious unless you have a need for it and then you research it.<br /><br />There should be an upgrade available for the lower price so that the existing customers don't pay the regular price - same as a new customer!<br /><br />There should be some features that allow one to request new features in future releases."
2,"This software is the same quality software we all expect from Microsoft and I am certain you'll be pleased with it (more on that later)---but first, be very careful about what you're buying, because there is no longer an upgrade path between Office 2010 versions:<br /><br />I purchased this product for my brother, who did not need Outlook.  Once installed, however, I realized that the software labels itself \\""Not for commercial use\\""--meaning, it's not licensed for use in a business, and this was going to be for use in an office.  This was clearly my fault:  I was only looking at the included products, and not thinking about the license terms.<br /><br />No matter; I figured I would simply upgrade him to \\""Home and Business\\""--only to find that Microsoft's latest upgrade strategy is...well, there isn't one.  According to Microsoft, this keeps things simpler for consumers, because apparently we were having trouble understanding the difference between \\""upgrade\\"" and \\""full\\"" versions.  So to upgrade, you just have to buy the higher-level version at full price.  For this reason, I feel Microsoft should do a little more \\""are you sure?\\"" work during installation (for example, \\""Is this software going to be used in a business environment?\\"" would have been a great question in my case...)<br /><br />So if you're purchasing this for a business, OR you think you will need Outlook, Access or Publisher eventually, strongly consider buying either the Home and Business version (adds Outlook and business licensing) or Professional version (additionally adds Access and Publisher) instead of this one.<br /><br />As far as the software itself, this suite is everything most people need:  Word (the word-processor), Excel (spreadsheet), PowerPoint (presentation software) and OneNote (a note-taking app optimized for laptop and tablet use), with a number of nice improvements over 2007:  They replaced the big round button with a \\""File\\"" tab for a more consistent (and less confusing) interface, image editing is much improved (not Photoshop, but WAY better than before), and PowerPoint transitions are much easier to control now as well.  Not huge stuff, but I do think this version is worth the extra money compared to the 2007 version, and you'll find yourself becoming productive with it in a hurry--especially if you're coming from version 2007 (Version 2003 users will take longer, but it's worth it, promise!)<br /><br />(***UPDATE:  When I originally realized my purchasing mistake, I emailed Amazon asking them if I could return the software.  After re-reading the license terms, however, I realized there would be no way they could.  So, I just purchased the Home and Business version and considered it an expensive lesson.  After writing this review to warn others, however, I was SHOCKED AND STUNNED to find an email in my inbox explaining that my original purchase of the Home and Student version had been cheerfully refunded.<br /><br />This was nearly unbelievable to me.  I clearly didn't deserve a refund, but Amazon gave me one anyway.  Whatever gripe I may have with the Microsoft licensing strategy, it was more than made up for by Amazon customer service.  Wow.  I will never buy software anywhere else after this...)editing is much improved (not Photoshop, but WAY better than before), and PowerPoint transitions are much easier to control now as well.  Not huge stuff, but I do think this version is worth the extra money compared to the 2007 version, and you'll find yourself becoming productive with it in a hurry--especially if you're coming from version 2007 (Version 2003 users will take longer, but it's worth it, promise!)<br /><br />(***UPDATE:  When I originally realized my purchasing mistake, I emailed Amazon asking them if I could return the software.  After re-reading the license terms, however, I realized there would be no way they could.  So, I just purchased the Home and Business version and considered it an expensive lesson.  After writing this review to warn others, however, I was SHOCKED AND STUNNED to find an email in my inbox explaining that my original purchase of the Home and Student version had been cheerfully refunded.<br /><br />This was nearly unbelievable to me.  I clearly didn't deserve a refund, but Amazon gave me one anyway.  Whatever gripe I may have with the Microsoft licensing strategy, it was more than made up for by Amazon customer service.  Wow.  I will never buy software anywhere else after this...)"
4,Norton Internet Security  is by far the best internet security product available!
2,It keeps a pretty good ledger but not much beyond that.  Not at all happy about the lousy interfaces with banks and cards.  One click updates are tptal B. S.
0,"For some reason Quicken 2015 and Wells Fargo do not work together. I'm dissapointed in Intuit for not disclosing that before I bought 2015 Windows Premier, installed and worked through all the headaches... now trying to revert back to 2012."
1,"Beware that this version lacks a firewall or spam filter. Once you install the product, you will receive a pop up to upgrade to the full version for an additional $25. It costs less to purchase the full product initially."
3,"I am using Quicken Starter Edition 2014 on one home computer with Vista and (now) the referenced edition on a (newer) laptop with Windows 7 SP1. Backing up back and forth between the two versions is not as simple as I would like.  Before I was using Quicken 99 for a number of years with few problems. The two newer versions have taken some gettting used to and each time I log on is a new experience. Converting files from 2014 into 2015 was easier for me with these newer versions, I will admit. I find some of the new features quite helpful. However the reports available are not as informative as I would like."
3,It was a great deal but still have a few issues w/computer that this should have fixed.
2,This is a good desktop app for storing a multitude of data.
4,Using this & another malware product has kept my pc clean as a whistle. Any viruses or malware are quickly detected & removed.
4,"I have used the various iterations of the H&R Block tax software for several years now. The user interface is clean and clear, no &#34;pizzazz&#34; but very straightforward, just like a good H&R Block tax consultant would be. The questions lead you through all that's needed to complete your return. I have been totally satisfied with the product.<br /><br />You can get it as a CD-ROM or download it directly. The download on my DSL Internet connection took a few minutes, and worked fine from the get-go. You get the key for opening the program via email. This particular program covers both Federal and one state tax preparation. You will have to pay extra if you have more than one state in which to file. Also, there is an extra cost for filing the state taxes online.<br /><br />After you finish the taxes, it reviews it and finds anything that doesn't look just right. In some cases, it just asks you to double-check to make sure you entered the information correctly. Then it allows you to file the Federal taxes by e-File, which is very easy. I found the state e-File to be too expensive to make it worth it. You can also print out all the necessary forms for the state taxes and snail mail it.<br /><br />The Deluxe version is good for most average taxpayers to use. It covers regular income/expenses, investments and small business issues. If you have rental property or complicated investments, you will need to upgrade to the Premium version.<br /><br />I'm not a CPA, nor a tax expert. But I would recommend this software as an easy, and inexpensive, way to accurately determine and file your yearly taxes."
4,"Guess I came to the party late and installed this after update 5 came out. Maybe that was a good thing with most of the problems being fixed.  I have a lot of accounts setup in this, checking, credit cards, investments, money market, mortgage, car loans.  These are all setup to download transactions direct from the respective institution, I was lucky enough that they all supported Quicken.<br />My experience is from not using ANY Quicken version prior to this.  I'm reading that older Quicken versions were much better, maybe so, but I don't know any better.  When you start tying all of your accounts together and one is making a credit to another that's making a debit and so on, it can get complicated.  I can see why some people are having issues, a lot of the issues people are reporting are self-inflicted.  The information put out is only as good as the information put in.  If you're not following the Quicken way getting data in, your results will be disappointing."
1,"Easy to use, bit slow, but the software automatically renewed the subscription at a high costs ($80) that is more than buying a new program."
0,"The description for this product is false, inaccurate and deceiving.<br /><br />This is advertised as a software download, but it is not.  The only item that is downloaded is a document with a code.  The code must be entered on an external website (https://benchprep.com) which only allows access while online.  This can’t be used offline because it isn’t a software download.  So, I have no way to use this while traveling.  Plus, my internet connection is often slow and video does not stream well, so this purchase is pretty much useless to me.<br /><br />Also, the external website only allows access for a limited time.  This isn’t a “purchase” at all – it is a temporary subscription.  The website says I won’t have access after August 2, 2015.  This is NOT listed anywhere in the product description!  Buyer beware!"
4,Great price.
4,Recommended.
2,"I don't like it as much as previous excel versions, but it works pretty much the way you expect. I'm docking one star for not selling the installation media with the device, you can't even save the downloaded installer! This is an awful way to distribute products, but par for the course for a company like Microsoft.<br /><br />Unless you have some crazy macros, I'd really suggest LibreOffice which can handle excel files just fine. Plus, it's FREE. I install it on all my client's computers by default, there's rarely a compelling reason to buy any Microsoft Office product."
4,These flash cards are constantly updated and they are really helping me nail in the pertinent facts.  I highly recommend these as opposed to a crowdsourced anki deck because these have been curated and the facts are highly accurate due to this.
0,I was not able to install this to my computer I don't know why. I would not buy it again
0,"Over simplified, over GUI-fied and not functional.<br />IMAP folders won't sync. Sent Mail is unavailable until there is a patch (which has been in the works since Fall of last year and still no fix.)<br />DO NOT get this software, you will not be happy.<br />Stick with your 2007 and let Microsoft have this bucket of bits."
2,"It worked, I got my refund. Turbo tax was way more user friendly than this software and make it a lot easier to go back and adjust things. I am disappointed that I didn't spend the extra money on turbotax.<br /><br />In the event that I get audited and have local support that may change but I don't foresee an audit."
