ITEM_ID,GENRE,YEAR
3174,Comedy|Drama,1999
3175,Adventure|Comedy|Sci-Fi,1999
3176,Drama|Mystery|Thriller,1999
3177,Comedy,2000
3178,Drama,1999
3179,Drama,1999
3181,Drama,1999
3182,Documentary,1999
3183,Drama,1999
3185,Drama,1999
3186,Drama,1999
3189,Children|Drama,1999
3190,Adventure|Sci-Fi|Thriller,2000
3192,Drama,1998
3194,Drama|Romance,1973
3196,Drama|War,1953
3197,Action|Crime|Romance|Thriller,1988
3198,Crime|Drama,1973
3200,Comedy|Drama,1973
3201,Drama,1970
3203,Thriller,1989
3204,Action|Mystery|Thriller,1978
3206,Romance,1984
3208,Action|Comedy,1993
3210,Comedy|Drama|Romance,1982
3211,Drama,1988
3213,Animation|Children,1993
3214,Drama,1985
3217,Drama,1937
3219,Mystery|Thriller,1990
3221,Drama,1982
3223,Drama,1985
3224,Drama,1964
3225,Comedy|Romance,2000
3230,Thriller,1974
3235,Comedy,1980
3238,Thriller,1999
3240,Comedy,1999
3241,Comedy,1999
3243,Comedy,1992
3244,Comedy|Romance,1977
3246,Drama,1992
3247,Comedy|Crime,1992
3248,Comedy,1993
3249,Drama|Thriller,1992
3250,Drama,1993
3251,Drama|Mystery,1985
3252,Drama,1992
3253,Comedy,1992
3254,Comedy,1993
3255,Comedy|Drama,1992
3256,Action|Crime|Drama|Thriller,1992
3257,Drama|Romance|Thriller,1992
3258,Comedy|Fantasy,1992
3259,Adventure|Drama|Romance,1992
3260,Drama,1992
3261,Comedy|Drama|Romance,1992
3262,Crime|Drama|Mystery|Thriller,1992
3263,Comedy|Drama,1992
3264,Action|Comedy|Horror,1992
3265,Action|Crime|Drama|Thriller,1992
3266,Comedy|Crime|Drama|Thriller,1992
3267,Action|Crime|Thriller|Western,1992
3268,Action|Comedy,1992
3269,Drama|Romance|Sci-Fi,1992
3270,Comedy|Drama|Romance,1992
3271,Drama,1992
3272,Crime|Drama,1992
3273,Comedy|Horror|Mystery|Thriller,2000
3274,Drama|Thriller,1992
3275,Action|Crime|Drama|Thriller,2000
3276,Comedy,2000
3280,Horror,1973
3281,Documentary,1998
3283,Action,1971
3284,Comedy|Mystery|Romance,1971
3285,Adventure|Drama,2000
3286,Comedy,2000
3287,Animation|Children,2000
3289,Drama,1999
3294,Horror,1977
3295,Drama,1993
3296,Drama,1967
3298,Crime|Drama|Thriller,2000
3299,Comedy|Drama,2000
3300,Horror|Sci-Fi|Thriller,2000
3301,Comedy|Crime,2000
3302,Comedy,1999
3303,Documentary,2000
3306,Comedy,1928
3307,Comedy|Drama|Romance,1931
3308,Comedy|Drama,1984
3310,Comedy|Drama,1921
3313,Comedy,1982
3315,Musical,1951
3316,Action|Thriller,2000
3317,Comedy|Drama,2000
3323,Comedy|Crime,2000
3324,Comedy,2000
3325,Comedy|Drama,2000
3326,Comedy|Sci-Fi,2000
3327,Documentary,1999
3328,Crime|Drama,1999
3329,Drama|Romance,1987
3330,Drama|Romance,1961
3331,Drama,1983
3334,Crime|Drama|Film-Noir|Thriller,1948
3338,Documentary,1989
3341,Comedy,1950
3342,Drama|War,1984
3344,Horror,1963
3345,Adventure|Children,1967
3347,Adventure|Drama,1983
3350,Drama,1961
3353,Comedy|Romance,2000
3354,Sci-Fi,2000
3355,Fantasy|Horror|Mystery|Thriller,1999
3357,Drama|Romance,1999
3358,Comedy|Drama|Fantasy|Romance,1991
3359,Comedy|Drama,1979
3360,Drama|Romance,1986
3361,Comedy|Drama|Romance,1988
3362,Crime|Drama,1975
3363,Comedy|Drama,1973
3364,Crime|Film-Noir,1950
3365,Drama|Western,1956
3368,Romance|Western,1958
3370,Drama|Thriller,1988
3372,Action|War,1969
3374,Drama,1991
3378,Drama,1996
3379,Drama,1959
3384,Action|Crime,1974
3385,Comedy,1985
3386,Drama|Mystery|Thriller,1991
3387,Comedy|Mystery,1989
3388,Children|Comedy,1987
3389,Action|Adventure,1986
3390,Adventure|Crime|Drama|Romance,1986
3391,Comedy,1987
3392,Comedy,1989
3393,Comedy|Fantasy|Romance,1987
3394,Comedy|Romance,1987
3395,Comedy,1987
3396,Adventure|Children|Comedy|Musical,1979
3397,Children|Comedy,1981
3398,Children|Comedy|Musical,1984
3400,Adventure|Animation|Children|Fantasy,1993
3401,Adventure|Sci-Fi,1985
3402,Comedy|Drama|Romance,1985
3403,Drama|Thriller,1980
3404,Action|Drama,1953
3405,Action|Drama,1958
3406,Action|Adventure|Drama|War,1951
3408,Drama,2000
3409,Drama|Thriller,2000
3410,Comedy|Drama,1999
3412,Adventure|Children|Drama,1988
3414,Drama|Romance|War,1955
3415,Drama,1975
3417,Adventure|Comedy,1952
3418,Adventure|Crime|Drama,1991
3420,Drama|Thriller,1979
3421,Comedy,1978
3422,Comedy|Romance,1986
3423,Drama,1988
3424,Drama,1989
3425,Drama|Musical,1990
3426,Drama|Romance,1991
3428,Drama,1979
3429,Animation|Comedy,1989
3430,Action|Crime|Drama,1974
3431,Action|Drama,1982
3432,Action|Drama,1985
3433,Action|Drama,1987
3434,Action|Drama,1994
3435,Crime|Drama|Film-Noir,1944
3436,Drama|Romance,1991
3438,Action|Children|Comedy|Fantasy|Sci-Fi,1990
3439,Action|Children|Fantasy,1991
3440,Action|Adventure|Children|Comedy|Fantasy,1993
3441,Action|Drama|War,1984
3442,Action|Crime|Drama,1986
3444,Action,1988
3445,Mystery|Thriller,1978
3446,Comedy|Drama,1995
3447,Drama,1937
3448,Comedy|Drama|War,1987
3449,Drama,1988
3450,Comedy,1993
3451,Drama,1967
3452,Action|Crime|Romance|Thriller,2000
3453,Drama|Romance,2000
3454,Comedy|Romance,2000
3455,Drama|Thriller,1999
3456,Drama,1999
3459,Drama|Horror,1986
3461,Adventure|Drama|Thriller,1963
3462,Comedy|Drama|Romance,1936
3466,Comedy|Fantasy,1993
3467,Drama|Western,1963
3468,Drama,1961
3469,Drama,1960
3470,Adventure|Drama,1975
3471,Adventure|Drama|Sci-Fi,1977
3473,Comedy,1976
3474,Sci-Fi|Thriller,1997
3475,Drama|Romance,1951
3476,Horror|Mystery,1990
3477,Comedy|Drama,1995
3478,Drama,1987
3479,Adventure|Fantasy|Romance,1985
3480,Drama|Romance,1986
3481,Comedy|Drama|Romance,2000
3483,Animation|Children,2000
3484,Thriller,2000
3489,Adventure|Comedy|Fantasy,1991
3492,Adventure|Comedy|Romance,1926
3494,Adventure|Drama|Western,1969
3496,Drama,1988
3497,Comedy,1983
3498,Drama,1978
3499,Drama|Horror|Thriller,1990
3500,Comedy|Drama,1992
3501,Comedy|Romance,1985
3502,Drama,1993
3503,Drama|Mystery|Sci-Fi,1972
3504,Comedy|Drama,1976
3505,Drama|Mystery|Thriller,1987
3506,Comedy|Drama,1979
3507,Comedy,1968
3508,Action|Adventure|Drama|Thriller|Western,1976
3510,Drama|Thriller,2000
3511,Comedy,2000
3512,Drama|Romance,2000
3513,Drama|Thriller,2000
3514,Drama,2000
3515,Comedy|Romance,2000
3516,Comedy|Fantasy|Romance,1958
3519,Action|Drama|War,1978
3521,Comedy|Drama,1989
3524,Comedy|Romance,1981
3525,Comedy,1984
3526,Comedy|Drama,1989
3527,Action|Sci-Fi|Thriller,1987
3528,Drama|Romance,1991
3529,Crime|Thriller,1981
3531,Comedy|Drama|Romance,1990
3534,Drama,2000
3535,Crime|Horror|Mystery|Thriller,2000
3536,Comedy|Drama|Romance,2000
3537,Comedy|Drama,2000
3538,Comedy,1999
3539,Documentary,2000
3543,Comedy|Drama,1982
3544,Comedy,1992
3545,Drama|Musical,1972
3546,Drama|Horror|Thriller,1962
3548,Comedy|Drama,1958
3549,Comedy|Musical|Romance,1955
3550,Horror,1983
3551,Crime|Drama|Thriller,1976
3552,Comedy,1980
3553,Drama|Thriller,2000
3554,Drama|Romance,2000
3555,Action|Thriller|War,2000
3556,Drama|Romance,1999
3557,Mystery|Thriller,1992
3559,Comedy|Drama|Romance,1952
3563,Action|Horror,2000
3564,Children|Comedy,2000
3565,Comedy|Drama,2000
3566,Comedy|Drama,2000
3567,Comedy|Drama|Romance,2000
3568,Comedy|Romance,1999
3569,Comedy|Drama,1998
3571,Comedy|Drama,2000
3572,Horror|Sci-Fi,1993
3573,Horror|Sci-Fi,1995
3574,Horror|Sci-Fi,1996
3576,Action|Horror|Sci-Fi,1987
3577,Drama|Romance,1988
3578,Action|Adventure|Drama,2000
3580,Drama,2000
3581,Comedy,1999
3584,Action|Drama|Romance|Thriller,1983
3586,Drama|Romance,1980
3587,Horror,1980
3590,Comedy|Drama,1974
3591,Comedy|Drama,1983
3592,Animation|Sci-Fi,1982
3593,Action|Sci-Fi,2000
3594,Drama|Musical,2000
3596,Comedy,2000
3597,Comedy,2000
3598,Crime|Drama|Romance|Thriller,2000
3599,Comedy|Musical,1945
3604,Musical,1962
3606,Comedy|Musical|Romance,1949
3608,Adventure|Comedy,1985
3609,Documentary,1998
3614,Comedy|Romance,1992
3615,Adventure|Animation|Children,2000
3616,Comedy|Romance,2000
3617,Comedy,2000
3618,Comedy|Crime,2000
3619,Comedy,1980
3622,Comedy,1970
3623,Action|Adventure|Thriller,2000
3624,Action|Adventure|Comedy|Western,2000
3625,Documentary,1999
3626,Comedy,1999
3627,Horror|Thriller,1962
3628,Action|Drama|Romance|War,1942
3629,Adventure|Comedy|Romance,1925
3632,Comedy|Crime,1947
3633,Action|Adventure|Romance|Thriller,1969
3634,Thriller,1964
3635,Action|Adventure|Thriller,1977
3637,Drama,1985
3638,Action|Adventure|Sci-Fi|Thriller,1979
3639,Action|Adventure|Thriller,1974
3640,Comedy|Drama,1957
3641,Drama,1923
3643,Action|Drama|War,1944
3646,Comedy,2000
3648,Horror|Sci-Fi,1957
3649,Drama,1980
3652,Horror,1980
3653,Documentary,1966
3654,Action|Adventure|Drama|War,1961
3655,Drama,1973
3658,Horror|Sci-Fi,1967
3660,Horror|Sci-Fi|Thriller,1989
3661,Horror|Sci-Fi|Thriller,1991
3662,Horror|Sci-Fi|Thriller,1991
3663,Horror|Sci-Fi|Thriller,1993
3664,Horror|Sci-Fi|Thriller,1994
3667,Action|Comedy|Crime,1988
3668,Drama|Romance,1968
3669,Comedy,1992
3671,Comedy|Western,1974
3672,Adventure|Children,1974
3673,Adventure|Children,1987
3674,Adventure|Children|Comedy|Drama,1977
3675,Comedy|Musical|Romance,1954
3676,Drama|Horror,1977
3677,Documentary,1992
3678,Drama,1955
3679,Documentary|Musical,1981
3680,Documentary,1988
3681,Action|Drama|Thriller|Western,1965
3682,Action|Crime|Drama|Thriller,1973
3683,Crime|Drama|Film-Noir,1984
3684,Drama|Romance,1989
3685,Comedy|Drama|Romance,1985
3686,Horror|Sci-Fi|Thriller,1990
3687,Adventure|Animation|Fantasy|Sci-Fi,1988
3688,Comedy,1982
3689,Comedy,1983
3690,Comedy,1985
3691,Comedy,1983
3692,Comedy|Horror,1986
3693,Comedy|Horror,1985
3694,Comedy|Horror,1989
3695,Comedy|Horror,1989
3696,Comedy|Horror|Sci-Fi|Thriller,1986
3697,Action|Sci-Fi|Thriller,1990
3698,Action|Sci-Fi,1987
3699,Adventure|Drama|Romance|Sci-Fi,1984
3700,Drama|Sci-Fi,1984
3701,Crime|Drama|Sci-Fi|Thriller,1988
3702,Action|Adventure|Sci-Fi,1979
3703,Action|Adventure|Sci-Fi|Thriller,1981
3704,Action|Adventure|Sci-Fi,1985
3705,Action|Comedy|Romance,1990
3706,Film-Noir|Horror|Mystery|Thriller,1987
3707,Drama|Romance,1986
3708,Horror|Thriller,1984
3709,Horror,1992
3710,Action|Comedy|Crime|Thriller,1988
3711,Drama,1992
3712,Comedy,1991
3713,Drama,1990
3714,Drama,1988
3715,Comedy|Crime,1987
3716,Action|Comedy|Crime|Drama,1987
3717,Action|Crime,2000
3719,Comedy|Romance,2000
3720,Drama,1999
3723,Drama,1990
3724,Drama|War,1978
3725,Animation|Musical,1981
3726,Action|Thriller,1976
3727,Horror|Western,1987
3728,Crime|Drama|Film-Noir|Thriller,1992
3729,Action|Crime|Drama|Thriller,1971
3730,Drama|Mystery,1974
3731,Drama|Thriller,1981
3732,Horror,1978
3733,Drama,1973
3735,Crime|Drama,1973
3736,Drama,1951
3737,Drama|Western,1962
3738,Drama,1974
3739,Comedy|Romance,1932
3740,Action|Adventure|Comedy|Fantasy,1986
3741,Crime|Drama|Thriller,1973
3742,Drama|War,1925
3743,Comedy|Romance,2000
3744,Action|Crime|Thriller,2000
3745,Action|Adventure|Animation|Children|Sci-Fi,2000
3746,Drama,1999
3747,Drama,1999
3751,Animation|Children|Comedy,2000
3752,Adventure|Comedy,2000
3753,Action|Drama|War,2000
3754,Adventure|Animation|Children|Comedy|Fantasy,2000
3755,Drama|Thriller,2000
3756,Drama,2000
3758,Drama|Sci-Fi|Thriller,1989
3760,Comedy,1977
3761,Action|Crime|Drama|Thriller,1993
3763,Action|Crime|Thriller,1986
3764,Action|Crime|Thriller,1991
3765,Crime|Drama|Romance,1990
3766,Action|War,1984
3767,Action|War,1985
3768,Action|War,1988
3769,Action,1974
3770,Horror|Sci-Fi|Thriller,1984
3771,Action|Adventure|Fantasy,1973
3773,Comedy,1990
3774,Comedy|Drama|Romance,1991
3783,Crime|Drama,1998
3784,Comedy|Fantasy,2000
3785,Comedy|Horror,2000
3786,Comedy,1999
3787,Comedy,1999
3788,Drama|Mystery,1966
3789,Drama,1964
3790,Drama,2000
3791,Drama,1984
3792,Drama|Romance|Western,1946
3793,Action|Adventure|Sci-Fi,2000
3794,Comedy|Drama,2000
3795,Drama,1999
3797,Thriller,2000
3798,Drama|Horror|Mystery,2000
3799,Animation|Children,2000
3801,Drama|Mystery,1959
3802,Action|Sci-Fi,1992
3806,Western,1969
3807,Adventure|Fantasy,1977
3808,Drama|War,1960
3809,Comedy,1991
3810,Drama|Thriller,1992
3811,Drama|War,1980
3812,Comedy,1972
3813,Drama,1978
3814,Comedy,1975
3816,Drama,1985
3819,Comedy,1985
3821,Comedy,2000
3822,Drama|Romance,1999
3823,Drama,1999
3824,Drama|Romance,2000
3825,Comedy|Drama|Romance,2000
3826,Horror|Sci-Fi|Thriller,2000
3827,Action|Adventure|Comedy|Sci-Fi,2000
3830,Comedy|Horror|Thriller,2000
3831,Comedy,2000
3832,Horror,1963
3833,Horror|Sci-Fi,1962
3834,Adventure|Drama|Romance,1980
3835,Thriller,1993
3836,Action|Comedy|War,1970
3837,Action|Fantasy|Horror|Sci-Fi|Thriller,1988
3838,Horror,1994
3839,Horror,1998
3840,Horror,1988
3841,Action|Comedy,1990
3843,Horror,1983
3844,Drama,1989
3845,Drama,1956
3846,Comedy,1983
3847,Horror,1974
3849,Horror|Mystery|Thriller,1945
3851,Comedy,2000
3852,Comedy,2000
3855,Drama|Romance,1999
3857,Thriller,2000
3858,Comedy,2000
3859,Documentary,2000
3861,Comedy,2000
3862,Comedy,2000
3863,Drama|Horror|Thriller,2000
3864,Action|Adventure|Sci-Fi,1999
3865,Comedy|Documentary,2000
3868,Action|Comedy|Crime|Romance,1988
3869,Comedy,1991
3870,Drama,1940
3871,Drama|Western,1953
3872,Drama,1959
3873,Comedy|Western,1965
3877,Action|Adventure|Fantasy,1984
3879,Action|Thriller,2000
3882,Comedy,2000
3884,Comedy,2000
3888,Drama|Romance,2000
3889,Action|Adventure|Fantasy,2000
3893,Comedy|Crime|Drama|Romance|Thriller,2000
3894,Drama,1999
3895,Crime|Thriller,2000
3896,Crime|Thriller,2000
3897,Drama,2000
3898,Action|Comedy,2000
3899,Crime|Drama|Thriller,2000
3900,Comedy|Drama,2000
3901,Comedy|Drama,2000
3906,Crime|Thriller,2000
3908,Horror,2000
3909,Comedy|Romance,2000
3910,Drama|Musical,2000
3911,Comedy,2000
3912,Comedy|Drama,2000
3914,Drama,2000
3915,Drama,2000
3916,Drama,2000
3917,Horror,1987
3918,Horror,1988
3919,Horror,1992
3920,Drama|Fantasy|Mystery|Romance,1993
3922,Comedy,1964
3925,Comedy|Drama,1984
3926,Adventure|Sci-Fi,1961
3927,Adventure|Sci-Fi,1966
3928,Comedy|Horror,1948
3929,Comedy,1940
3930,Adventure|Horror|Sci-Fi,1954
3932,Horror|Sci-Fi,1933
3933,Horror|Sci-Fi,1959
3937,Sci-Fi|Thriller,1984
3938,Horror,1982
3939,Horror,1987
3940,Horror,1990
3941,Horror,1986
3942,Horror,1990
3943,Comedy,2000
3945,Adventure|Animation|Children,2000
3946,Action|Drama|Thriller,2000
3947,Action|Crime|Drama|Thriller,1971
3948,Comedy,2000
3949,Drama,2000
3950,Drama,2000
3951,Drama,2000
3952,Drama|Thriller,2000
3953,Comedy|Romance,2000
3955,Comedy,2000
3957,Action|Drama,1971
3958,Drama,1977
3959,Action|Adventure|Sci-Fi,1960
3962,Comedy|Horror,1987
3963,Musical,1964
3964,Animation|Children,1949
3965,Drama|Film-Noir,1946
3966,Crime|Film-Noir,1945
3967,Drama,2000
3968,Comedy,2000
3969,Drama,2000
3971,Comedy|Mystery,1981
3972,Action|Comedy,1994
3973,Crime|Horror|Mystery|Thriller,2000
3974,Adventure|Children,2000
3977,Action|Comedy,2000
3978,Drama|Romance,2000
3979,Comedy,2000
3980,Drama,2000
3981,Action|Sci-Fi|Thriller,2000
3983,Drama|Romance,2000
3984,Action|Adventure|Thriller,1971
3985,Drama|War,1976
3986,Action|Sci-Fi|Thriller,2000
3987,Drama|Romance,2000
3988,Children|Comedy|Fantasy,2000
3989,Documentary,1999
3990,Animation|Children|Comedy,2000
3991,Children|Comedy,2000
3992,Drama|Romance|War,2000
3993,Drama|Romance,2000
3994,Drama|Sci-Fi,2000
3996,Action|Drama|Romance,2000
3997,Action|Adventure|Comedy|Fantasy,2000
3998,Drama,2000
3999,Action|Adventure,2000
4000,Adventure|Drama,1984
4002,Comedy,1987
4003,Comedy,1988
4005,Action|Adventure|Thriller,1987
4006,Adventure|Animation|Children|Sci-Fi,1986
4007,Drama,1987
4008,Drama|War,1989
4009,Drama,1988
4010,Comedy,1985
4011,Comedy|Crime|Thriller,2000
4012,Comedy|Drama,1988
4014,Drama|Romance,2000
4015,Comedy|Sci-Fi,2000
4016,Adventure|Animation|Children|Comedy|Fantasy,2000
4017,Drama,2000
4018,Comedy|Romance,2000
4019,Drama,2000
4020,Thriller,2000
4021,Drama,2000
4022,Drama,2000
4023,Comedy|Drama|Romance,2000
4024,Romance,2000
4025,Comedy|Crime,2000
4027,Adventure|Comedy|Crime,2000
4029,Comedy|Drama,2000
4030,Horror,2000
4031,Drama|Romance|Western,2000
4032,Comedy,2000
4033,Drama|Thriller|War,2000
4034,Crime|Drama|Thriller,2000
4035,Romance|Western,2000
4036,Drama|Horror,2000
4037,Crime|Film-Noir|Mystery|Thriller,1987
4039,Children|Musical,1982
4040,Comedy,1991
4041,Drama|Romance,1982
4042,Action|Drama|War|Western,1960
4043,Crime|Drama,1986
4046,Drama,1956
4047,Drama|War,1993
4051,Horror|Sci-Fi,1960
4052,Crime|Drama|Thriller,2001
4053,Action|Comedy,2001
4054,Drama|Romance,2001
4055,Drama,2000
4056,Crime|Drama|Mystery|Thriller,2001
4061,Drama|Romance,1991
4062,Comedy|Drama|Romance,1988
4063,Comedy|Drama|Romance,1992
4064,Action|Crime|Thriller,1973
4065,Action|Crime|Drama,1974
4066,Action|Comedy,1988
4067,Drama|Romance,1993
4068,Comedy,2001
4069,Comedy|Romance,2001
4074,Drama,1999
4077,Drama|Thriller,2000
4078,Drama,1987
4079,Comedy|Sci-Fi,1987
4080,Comedy,1987
4081,Comedy,1987
4082,Comedy|Drama|Romance,1987
4083,Thriller,1987
4084,Action|Comedy|Crime|Thriller,1987
4085,Action|Comedy|Crime|Drama,1984
4086,Action|Crime|Mystery|Romance|Thriller,1987
4089,Comedy,1987
4090,Animation|Children,1987
4091,Comedy|Romance,1987
4092,Romance|Sci-Fi,1987
4093,Thriller,1988
4102,Comedy|Documentary,1987
4103,Action|Adventure|Drama|War,1987
4104,Comedy,1987
4105,Fantasy|Horror|Thriller,1981
4109,Drama|Thriller,1987
4110,Thriller,1987
4111,Drama|War,1987
4113,Drama,1987
4115,Comedy,1987
4116,Comedy,1987
4117,Drama,1987
4121,Action|Adventure|Comedy|Sci-Fi,1987
4123,Comedy,1987
4124,Horror|Thriller,1987
4125,Comedy|Sci-Fi,1987
4126,Drama,1987
4127,Comedy,1987
4128,Comedy|Horror|Thriller,1987
4129,Fantasy|Romance,1987
4130,Comedy|Fantasy,1987
4131,Comedy|Romance|Sci-Fi,1987
4132,Comedy|Romance,1987
4133,Action|Adventure|Fantasy|Sci-Fi,1987
4135,Adventure|Comedy|Horror,1987
4138,Comedy|Horror,1987
4139,Crime|Drama,1987
4141,Comedy|Romance,2001
4142,Action|Adventure|Drama|Thriller,2000
4143,Horror|Mystery,2001
4144,Drama|Romance,2000
4146,Drama|Mystery|Romance,2001
4147,Comedy|Drama|Romance,2000
4148,Horror|Thriller,2001
4149,Comedy|Romance,2001
4152,Drama,2000
4153,Comedy|Fantasy|Romance,2001
4154,Animation|Children,2001
4155,Drama|Romance,2001
4156,Comedy,2000
4157,Comedy|Drama|Fantasy|Romance,2000
4158,Animation|Comedy|Fantasy,2001
4159,Action|Thriller,2001
4160,Drama|Romance,2000
4161,Action|Comedy,2001
4164,Drama,2001
4166,Action|Drama,2001
4167,Thriller,2001
4168,Comedy|Romance,2001
4171,Documentary,2000
4174,Drama,1990
4175,Comedy|Drama,1996
4178,Drama,1939
4180,Action|Drama,1986
4181,Comedy,1988
4184,Comedy|Drama|Romance,1947
4187,Drama,1963
4189,Drama,1965
4190,Drama,1960
4191,Comedy|Drama|Romance,1966
4193,Musical,1995
4194,Drama|Romance|War,1945
4195,Horror|Mystery,1971
4197,Comedy,1979
4198,Sci-Fi,1980
4200,Action,1991
4202,Drama,1972
4203,Action|Crime|Drama,1991
4204,Comedy,1983
4205,Comedy|Drama|Romance,1990
4207,Action|Adventure|War,1990
4210,Action|Crime|Drama|Horror|Thriller,1986
4211,Drama,1990
4212,Crime|Mystery,1978
4214,Comedy,1984
4215,Comedy,1987
4217,Documentary,1997
4218,Crime|Drama,1986
4219,Comedy,1985
4220,Comedy,1974
4221,Comedy,1991
4223,Drama|War,2001
4224,Action|Thriller,2001
4225,Comedy,2001
4226,Mystery|Thriller,2000
4228,Comedy|Crime|Romance,2001
4229,Comedy|Romance,2001
4231,Comedy|Romance,2001
4232,Action|Adventure|Children|Comedy,2001
4233,Comedy,2001
4234,Drama|Thriller,2001
4235,Drama|Thriller,2000
4236,Documentary,2000
4237,Documentary,2000
4238,Action|Crime|Mystery|Thriller,2001
4239,Crime|Drama,2001
4240,Comedy|Fantasy,2001
4241,Animation|Children,2001
4242,Comedy|Crime|Drama|Thriller,2000
4243,Crime|Drama|Mystery,2001
4246,Comedy|Drama|Romance,2001
4247,Adventure|Comedy|Mystery|Romance,2001
4248,Comedy,2001
4251,Drama|Thriller,2000
4252,Drama,2000
4254,Comedy|Drama,2001
4255,Comedy,2001
4256,Drama,2001
4259,Drama|Romance,2000
4260,Drama,2000
4262,Action|Crime|Drama,1983
4263,Drama,1962
4265,Action|Thriller,2001
4267,Comedy,2001
4268,Comedy,2001
4270,Action|Adventure|Comedy|Thriller,2001
4273,Drama,2000
4275,Action|Adventure|Fantasy|Sci-Fi,1983
4276,Comedy,1985
4278,Documentary,1934
4280,Comedy|Drama|Romance,1982
4282,Drama|Fantasy,1969
4284,Comedy,1966
4285,Comedy|Romance,1991
4289,Comedy|Drama,1980
4290,Comedy|Drama|Musical,1991
4291,Comedy|Crime,1980
4292,Drama,1979
4293,Comedy,1985
4294,Children|Fantasy|Musical,1953
4296,Drama|Romance,1970
4297,Drama,1987
4298,Crime|Film-Noir|Thriller,1955
4299,Action|Comedy|Romance,2001
4300,Drama,2000
4304,Documentary,2001
4305,Romance|Thriller,2001
4306,Adventure|Animation|Children|Comedy|Fantasy|Romance,2001
4307,Comedy|Romance,2000
4308,Drama|Musical|Romance,2001
4310,Action|Drama|Romance|War,2001
4312,Adventure|Drama,1999
4313,Drama,2000
4316,Drama,1978
4317,Comedy|Romance,1992
4321,Comedy|Western,1991
4322,Drama,1988
4323,Adventure|War|Western,1959
4325,Drama,1960
4326,Crime|Drama|Thriller,1988
4327,Adventure|Western,1960
4329,Western,1959
4333,Comedy|Crime,1987
4334,Drama,2000
4337,Drama|Romance|War,1966
4338,Drama|War,1949
4339,Action|Adventure|Drama|War,1965
4340,Comedy,2001
4342,Drama|Romance,2000
4343,Comedy|Sci-Fi,2001
4344,Action|Crime|Drama,2001
4345,Drama,2001
4347,Comedy|Drama,2000
4349,Comedy|War,1970
4350,Comedy|Documentary,1996
4351,Action|Crime|Thriller,1991
4353,Action|War,1983
4354,Crime|Thriller,1992
4355,Action|Drama,1986
4356,Comedy|Musical|Romance,1953
4357,Comedy|Drama|Romance,1953
4359,Comedy,1955
4361,Comedy|Romance,1982
4366,Adventure|Animation|Children|Fantasy,2001
4367,Action|Adventure,2001
4368,Comedy,2001
4369,Action|Crime|Thriller,2001
4370,Adventure|Drama|Sci-Fi,2001
4371,Crime|Drama,2001
4372,Drama|Romance,2001
4373,Comedy,2001
4374,Comedy|Romance,1999
4378,Crime|Drama,2000
4380,Drama|Romance,2000
4381,Comedy,2001
4383,Crime|Drama|Mystery|Thriller,2000
4384,Drama,2000
4386,Children|Comedy,2001
4387,Action,2001
4388,Comedy,2001
4389,Drama,2001
4390,Crime|Drama|Thriller,2000
4392,Comedy|Drama|Fantasy|Romance,1990
4393,Drama,1988
4394,Comedy|Musical,1965
4395,Comedy|Crime,1958
4396,Action|Comedy,1981
4397,Action|Comedy,1984
4399,Comedy|Drama,1964
4402,Comedy,1965
4403,Horror,1960
4404,Drama|Fantasy|Horror,1926
4406,Crime|Drama|Western,1962
4407,Drama|Thriller|War,1986
4408,Drama,1987
4409,Comedy|Drama|Mystery|Thriller,1991
4410,Comedy|Crime|Drama,1986
4412,Comedy|Horror|Sci-Fi,1972
4419,Drama|Romance,1955
4420,Drama,1954
4422,Drama,1972
4424,Drama,1970
4426,Film-Noir,1955
4427,Drama,1968
4428,Comedy|Drama|Romance|Western,1961
4429,Drama,1956
4432,Drama|Film-Noir,1957
4433,Drama,1956
4434,Action|Comedy|Sci-Fi|Thriller,1965
4436,Mystery|Thriller,1976
4437,Horror,1977
4438,Action|Drama|Romance|Thriller,1972
4439,Drama,1981
4440,Action|Thriller,1971
4441,Action,1978
4442,Action|Comedy|Drama,1985
4443,Action|Sci-Fi|Thriller,1981
4444,Action|Crime,1972
4445,Adventure|Documentary|IMAX,1998
4446,Adventure|Animation|Fantasy|Sci-Fi,2001
4447,Comedy|Romance,2001
4448,Action|Drama,2001
4449,Drama,2000
4450,Crime|Drama|Thriller,2001
4451,Comedy|Drama|Romance,2001
4452,Comedy,2001
4453,Documentary|IMAX,2000
4454,Animation|Drama|Sci-Fi|IMAX,1998
4458,Documentary|IMAX,1994
4459,Documentary|IMAX,1997
4462,Comedy|Fantasy,1988
4463,Drama|War,1988
4464,Comedy|Drama|Romance,1988
4465,Drama,1988
4466,Action|Crime|Drama,1988
4467,Adventure|Comedy|Fantasy,1988
4470,Drama,1988
4471,Comedy|Romance,1988
4473,Drama|War,1988
4474,Comedy|Drama|Musical,1988
4475,Drama|War,1988
4476,Comedy,1988
4477,Adventure|Children|Comedy,1988
4478,Comedy|Drama,1988
4480,Horror|Sci-Fi,1988
4482,Drama,1988
4483,Comedy,1988
4484,Drama,1988
4487,Drama|Romance,1988
4488,Action|Crime|Drama,1988
4489,Comedy|Romance,1988
4490,Comedy,1988
4492,Comedy|Sci-Fi,1986
4495,Comedy|Romance,1988
4496,Film-Noir|Mystery|Thriller,1988
4497,Action|Comedy|Horror|Sci-Fi,1988
4498,Action|Crime|Thriller,1988
