USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
59,593,953610203,watch
59,1151,953610203,watch
59,1631,953610203,watch
59,1212,953610203,watch
59,1151,953610203,click
59,1219,953610203,watch
59,1212,953610203,click
59,1219,953610203,click
59,904,953610229,click
59,904,953610229,watch
59,903,953610229,click
59,903,953610229,watch
59,924,953610267,watch
59,3230,953610267,click
59,3230,953610267,watch
59,924,953610267,click
59,2550,953610267,click
59,965,953610267,click
59,965,953610267,watch
59,2550,953610267,watch
59,608,953610300,click
59,608,953610300,watch
59,3075,953610300,watch
59,3075,953610300,click
59,1269,953610300,click
59,1269,953610300,watch
59,1953,953610338,watch
59,2160,953610338,watch
59,3204,953610338,click
59,1674,953610338,click
59,3204,953610338,watch
59,2160,953610338,click
59,1086,953610338,click
59,1953,953610338,click
59,1086,953610338,watch
59,1674,953610338,watch
59,928,953610381,click
59,928,953610381,watch
59,1244,953610406,click
59,1247,953610406,click
59,1244,953610406,watch
59,1247,953610406,watch
59,1188,953610432,watch
59,1188,953610432,click
59,2020,953610464,click
59,1094,953610464,click
59,2020,953610464,watch
59,1094,953610464,watch
59,906,953610526,watch
59,2076,953610526,click
59,2076,953610526,watch
59,906,953610526,click
59,3386,953610555,click
59,1625,953610555,click
59,1625,953610555,watch
59,3386,953610555,watch
59,350,953610578,click
59,2968,953610660,click
59,2968,953610660,watch
59,1097,953610660,watch
59,1097,953610660,click
59,260,953610660,click
59,260,953610660,watch
59,2174,953610692,click
59,367,953610692,watch
59,367,953610692,click
59,1428,953610764,click
59,1361,953610834,watch
59,1361,953610834,click
59,1797,953610854,click
59,1797,953610854,watch
59,3462,953610923,watch
59,3462,953610923,click
59,1221,953610986,click
59,2726,953610986,click
59,2726,953610986,watch
59,1221,953610986,watch
59,2352,953611186,click
59,2352,953611186,watch
45,3408,953759873,click
45,3408,953759873,watch
45,3298,953759895,watch
45,3298,953759895,click
603,3101,953924711,click
603,1884,953924711,click
603,1537,953924711,click
603,1537,953924711,watch
603,903,953924781,watch
603,1193,953924781,click
603,1183,953924781,watch
603,1193,953924781,watch
603,903,953924781,click
603,2352,953924781,watch
603,645,953924781,click
603,3257,953924781,click
603,1183,953924781,click
603,2352,953924781,click
603,3300,953924838,click
603,3176,953924838,click
603,3176,953924838,watch
603,3300,953924838,watch
603,3303,953924864,watch
603,3175,953924864,click
603,3303,953924864,click
603,3175,953924864,watch
603,3185,953924898,click
603,501,953925002,watch
603,1176,953925002,watch
603,1176,953925002,click
603,501,953925002,click
603,334,953925002,click
603,334,953925002,watch
603,1533,953925031,watch
603,1533,953925031,click
603,2858,953925031,click
603,2858,953925031,watch
603,290,953925049,click
603,290,953925049,watch
603,1280,953925050,watch
603,1280,953925050,click
603,1617,953925050,click
603,1617,953925050,watch
603,121,953925072,watch
603,2885,953925072,click
603,306,953925072,watch
603,121,953925072,click
603,306,953925072,click
603,3260,953925102,watch
603,527,953925102,click
603,2997,953925102,watch
603,3260,953925102,click
603,2997,953925102,click
603,1635,953925131,click
603,803,953925131,click
603,296,953925131,click
603,1719,953925131,watch
603,1719,953925131,click
603,1635,953925131,watch
603,296,953925131,watch
603,803,953925131,watch
603,36,953925157,watch
603,1912,953925157,watch
603,461,953925157,click
603,2159,953925157,watch
603,36,953925157,click
603,1912,953925157,click
603,2159,953925157,click
603,85,953925191,watch
603,2396,953925191,click
603,556,953925191,click
603,1053,953925191,click
603,85,953925191,click
603,28,953925191,watch
603,28,953925191,click
603,556,953925191,watch
603,3006,953925210,watch
603,994,953925210,watch
603,1089,953925210,click
603,3006,953925210,click
603,2908,953925210,click
603,535,953925210,watch
603,994,953925210,click
603,2908,953925210,watch
603,535,953925210,click
603,1089,953925210,watch
603,1860,953925242,click
603,930,953925308,watch
603,913,953925308,click
603,930,953925308,click
603,913,953925308,watch
603,1248,953925309,watch
603,1260,953925309,click
603,1260,953925309,watch
603,3435,953925309,watch
603,1248,953925309,click
603,1267,953925309,watch
603,1252,953925309,click
603,1284,953925309,click
603,1284,953925309,watch
603,1252,953925309,watch
603,3435,953925309,click
603,1267,953925309,click
603,2726,953925349,watch
603,541,953925349,click
603,1179,953925349,watch
603,1179,953925349,click
603,2066,953925349,watch
603,2203,953925349,watch
603,2066,953925349,click
603,2727,953925349,click
603,2726,953925349,click
603,2203,953925349,click
603,2940,953925390,watch
603,2987,953925390,click
603,2940,953925390,click
603,164,953925390,watch
603,942,953925390,click
603,942,953925390,watch
603,1748,953925390,click
603,320,953925390,click
603,164,953925390,click
603,2008,953925413,click
603,1219,953925452,watch
603,1387,953925452,click
603,1214,953925452,click
603,1219,953925452,click
603,1387,953925452,watch
603,1214,953925452,watch
603,1278,953925452,click
603,1278,953925452,watch
603,1258,953925483,click
603,1333,953925483,click
603,2488,953925483,watch
603,2160,953925483,watch
603,2160,953925483,click
603,2488,953925483,click
603,1333,953925483,watch
603,1345,953925483,click
603,3344,953925513,click
603,1982,953925513,click
603,1997,953925513,watch
603,1982,953925513,watch
603,3344,953925513,watch
603,1997,953925513,click
603,2256,953925513,click
603,1349,953925548,click
603,1321,953925548,click
603,2455,953925548,watch
603,1349,953925548,watch
603,2716,953925548,click
603,2455,953925548,click
603,1994,953925588,watch
603,2747,953925588,watch
603,2747,953925588,click
603,1994,953925588,click
603,2118,953925630,click
603,968,953925630,click
603,968,953925630,watch
603,1407,953925657,click
603,1407,953925657,watch
603,2976,953925657,click
603,3081,953925657,watch
603,3081,953925657,click
603,1350,953925657,click
603,532,953925677,click
603,2428,953925677,click
603,2167,953925677,watch
603,2167,953925677,click
603,1717,953925705,click
603,1339,953925705,click
603,70,953925705,click
603,1339,953925705,watch
603,1346,953925705,watch
603,70,953925705,watch
603,1346,953925705,click
603,1645,953925740,click
603,426,953925774,watch
603,2901,953925774,click
603,1332,953925774,watch
603,426,953925774,click
603,1332,953925774,click
603,955,953925827,click
603,955,953925827,watch
603,288,953925861,click
603,288,953925861,watch
603,1769,953925861,click
603,2572,953925933,click
603,2683,953925933,watch
603,2683,953925933,click
603,2706,953925933,click
603,2707,953925933,click
603,2707,953925933,watch
603,2710,953925963,watch
603,2630,953925963,click
603,2710,953925963,click
603,2630,953925963,watch
603,223,953925989,click
603,3203,953926022,click
603,3203,953926022,watch
603,2772,953926022,click
603,1093,953926022,click
603,2575,953926058,watch
603,2336,953926058,watch
603,2599,953926058,watch
603,233,953926058,watch
603,2575,953926058,click
603,2336,953926058,click
603,2599,953926058,click
603,2605,953926058,click
603,233,953926058,click
603,2712,953926058,click
603,3113,953926058,click
603,2318,953926088,watch
603,2318,953926088,click
603,2580,953926088,click
603,2580,953926088,watch
603,2690,953926110,click
603,2690,953926110,watch
603,785,953926141,click
603,3160,953926141,watch
603,3160,953926141,click
603,2390,953926141,watch
603,2390,953926141,click
603,2723,953926166,click
603,2734,953926166,click
603,2723,953926166,watch
603,2734,953926166,watch
603,2443,953926202,click
603,3219,953926202,click
603,1959,953926202,click
603,2686,953926238,click
603,2686,953926238,watch
603,2395,953926273,click
603,2485,953926273,click
603,2762,953926273,watch
603,2692,953926273,click
603,1513,953926273,click
603,2395,953926273,watch
603,2762,953926273,click
603,2070,953926303,click
603,2702,953926303,click
603,2070,953926303,watch
603,2841,953926303,click
603,2702,953926303,watch
603,2337,953926333,click
603,2763,953926333,click
603,2600,953926351,watch
603,2600,953926351,click
603,2925,953926448,click
603,2925,953926448,watch
603,2351,953926481,watch
603,904,953926481,watch
603,2351,953926481,click
603,2019,953926481,click
603,1104,953926481,watch
603,1104,953926481,click
603,2019,953926481,watch
603,904,953926481,click
603,899,953926507,watch
603,3365,953926507,watch
603,908,953926507,watch
603,2731,953926507,click
603,910,953926507,watch
603,3365,953926507,click
603,910,953926507,click
603,899,953926507,click
603,926,953926507,click
603,908,953926507,click
603,926,953926507,watch
603,2731,953926507,watch
603,969,953926529,watch
603,1945,953926529,click
603,1283,953926529,watch
603,1283,953926529,click
603,3475,953926529,watch
603,3475,953926529,click
603,1945,953926529,watch
603,969,953926529,click
603,1287,953926558,click
603,3035,953926558,watch
603,1237,953926558,watch
603,1237,953926558,click
603,949,953926558,watch
603,3035,953926558,click
603,949,953926558,click
603,1287,953926558,watch
603,2967,953926581,watch
603,1103,953926581,watch
603,1103,953926581,click
603,933,953926581,watch
603,2967,953926581,click
603,915,953926581,watch
603,915,953926581,click
603,933,953926581,click
603,948,953926605,watch
603,900,953926605,watch
603,3341,953926605,watch
603,1086,953926605,watch
603,900,953926605,click
603,948,953926605,click
603,1086,953926605,click
603,3341,953926605,click
603,356,953926642,click
603,199,953926672,click
603,199,953926672,watch
603,2512,953926692,click
603,2512,953926692,watch
603,858,953926758,watch
603,3362,953926758,watch
603,3473,953926758,click
603,111,953926758,watch
603,1230,953926758,click
603,3415,953926758,click
603,3362,953926758,click
603,1221,953926758,watch
603,1221,953926758,click
603,1230,953926758,watch
603,3473,953926758,watch
603,111,953926758,click
603,858,953926758,click
603,3415,953926758,watch
603,3359,953926787,watch
603,1244,953926787,click
603,1208,953926787,click
603,1206,953926787,click
603,3201,953926787,watch
603,1208,953926787,watch
603,1964,953926787,click
603,1244,953926787,watch
603,1206,953926787,watch
603,3359,953926787,click
603,2303,953926787,click
603,3201,953926787,click
603,1964,953926787,watch
603,3471,953926816,click
603,3204,953926816,watch
603,260,953926816,watch
603,2131,953926816,click
603,1234,953926816,click
603,260,953926816,click
603,2131,953926816,watch
603,1234,953926816,watch
603,3363,953926816,watch
603,3363,953926816,click
603,3204,953926816,click
603,1953,953926854,click
603,2819,953926854,watch
603,2819,953926854,click
603,1077,953926854,click
603,1953,953926854,watch
603,1235,953926854,click
603,1080,953926854,click
603,1419,953926854,click
603,3503,953926854,click
603,3503,953926854,watch
603,1080,953926854,watch
603,1419,953926854,watch
603,1077,953926854,watch
603,3135,953926877,watch
603,3135,953926877,click
603,2932,953926877,click
603,5060,953926877,click
603,2932,953926877,watch
603,1954,953926900,click
603,1954,953926900,watch
603,1263,953926900,click
603,3152,953926900,click
603,3152,953926900,watch
603,1263,953926900,watch
603,2074,953926937,watch
603,2074,953926937,click
603,3421,953926937,watch
603,2730,953926937,click
603,3421,953926937,click
603,3508,953926970,watch
603,3508,953926970,click
603,3445,953926970,click
603,2866,953926970,click
603,3445,953926970,watch
603,2971,953926970,click
603,1073,953926970,click
603,1292,953926970,click
603,2971,953926970,watch
603,2866,953926970,watch
603,1292,953926970,watch
603,2991,953926995,click
603,2014,953926995,click
603,2779,953926995,watch
603,2640,953926995,click
603,2779,953926995,click
603,2528,953927019,click
603,3167,953927019,watch
603,3167,953927019,click
603,2528,953927019,watch
603,1380,953927040,click
603,1380,953927040,watch
603,2533,953927060,watch
603,2177,953927060,click
603,2533,953927060,click
603,3244,953927084,watch
603,2877,953927084,click
603,2524,953927084,click
603,3244,953927084,click
603,495,953927108,click
603,495,953927108,watch
603,3181,953927186,watch
603,3317,953927186,watch
603,3317,953927186,click
603,3181,953927186,click
603,2912,953927245,click
603,2912,953927245,watch
603,2609,953927272,click
603,2609,953927272,watch
603,2725,953927272,click
603,2829,953927295,click
603,2829,953927295,watch
603,3224,953927348,watch
603,1240,953927348,click
603,3224,953927348,click
603,1240,953927348,watch
603,3246,953927375,watch
603,3246,953927375,click
603,3374,953927375,watch
603,3374,953927375,click
603,1428,953927486,click
603,3067,953927590,watch
603,1218,953927590,click
603,3019,953927590,click
603,2972,953927590,watch
603,1224,953927590,click
603,1218,953927590,watch
603,2020,953927590,watch
603,3019,953927590,watch
603,2972,953927590,click
603,2020,953927590,click
603,3067,953927590,click
603,3091,953927591,watch
603,3091,953927591,click
603,1199,953927628,watch
603,1299,953927628,click
603,1196,953927628,click
603,1217,953927628,click
603,1300,953927628,click
603,2973,953927628,click
603,1299,953927628,watch
603,1228,953927628,watch
603,1295,953927628,click
603,1217,953927628,watch
603,2973,953927628,watch
603,1199,953927628,click
603,1228,953927628,click
603,2918,953927655,click
603,2919,953927655,click
603,1198,953927655,watch
603,3169,953927655,click
603,2248,953927655,click
603,1394,953927655,click
603,2918,953927655,watch
603,1394,953927655,watch
603,3424,953927655,click
603,3424,953927655,watch
603,1198,953927655,click
603,1197,953927685,click
603,3210,953927685,click
603,2076,953927685,click
603,2917,953927685,click
603,2859,953927685,click
603,2917,953927685,watch
603,1225,953927685,watch
603,1225,953927685,click
603,2076,953927685,watch
603,2915,953927732,click
603,3505,953927732,click
603,1036,953927732,click
603,1036,953927732,watch
603,2065,953927732,watch
603,2065,953927732,click
603,2130,953927732,click
603,2130,953927732,watch
603,3090,953927759,watch
603,1200,953927759,click
603,1270,953927759,click
603,1222,953927759,click
603,1674,953927759,watch
603,3090,953927759,click
603,1674,953927759,click
603,2349,953927759,watch
603,1200,953927759,watch
603,2349,953927759,click
603,2068,953927787,click
603,2245,953927787,click
603,1307,953927787,watch
603,1185,953927787,watch
603,1307,953927787,click
603,2068,953927787,watch
603,1289,953927787,click
603,1273,953927787,click
603,1289,953927787,watch
603,1273,953927787,watch
603,1185,953927787,click
603,2872,953927787,click
603,1189,953927813,click
603,3361,953927813,click
603,2243,953927813,click
603,2194,953927813,click
603,2194,953927813,watch
603,2926,953927813,watch
603,2926,953927813,click
603,3361,953927813,watch
603,1189,953927813,watch
603,1186,953927834,watch
603,1186,953927834,click
603,1079,953927834,click
603,1079,953927834,watch
603,2474,953927835,click
603,2474,953927835,watch
603,3018,953927858,click
603,2174,953927858,watch
603,2022,953927858,watch
603,1960,953927858,click
603,1960,953927858,watch
603,2174,953927858,click
603,2022,953927858,click
603,3018,953927858,watch
603,1097,953927858,watch
603,1097,953927858,click
603,3102,953927884,click
603,2150,953927884,click
603,2968,953927884,click
603,1210,953927884,click
603,1291,953927884,click
603,2551,953927884,click
603,2551,953927884,watch
603,3422,953927908,click
603,3422,953927908,watch
603,3098,953927908,click
603,1246,953927908,click
603,1956,953927944,click
603,2988,953927944,watch
603,1956,953927944,watch
603,2988,953927944,click
603,1124,953927944,click
603,2114,953927944,click
603,2117,953927944,click
603,2406,953927944,click
603,2985,953927978,click
603,2463,953927978,click
603,2000,953927978,click
603,2104,953927978,watch
603,2104,953927978,click
603,2985,953927978,watch
603,1150,953928000,click
603,2797,953928000,click
603,1227,953928000,watch
603,1227,953928000,click
603,2369,953928000,click
603,2369,953928000,watch
603,1150,953928000,watch
603,3070,953928033,click
603,2115,953928033,click
603,2929,953928066,click
603,1096,953928066,click
603,1135,953928066,click
603,1663,953928066,click
603,592,953928090,click
603,2144,953928090,click
603,2344,953928090,click
603,2344,953928090,watch
603,2144,953928090,watch
603,1173,953928124,watch
603,3395,953928124,click
603,2262,953928124,click
603,1220,953928124,click
603,2111,953928124,click
603,1173,953928124,click
603,2111,953928124,watch
603,1129,953928153,click
603,2407,953928153,click
603,1129,953928153,watch
603,2100,953928153,click
603,2100,953928153,watch
603,2247,953928179,click
603,2247,953928179,watch
603,3221,953928203,watch
603,3221,953928203,click
603,1958,953928203,watch
603,1958,953928203,click
603,1957,953928263,watch
603,1957,953928263,click
603,2745,953928263,click
603,3448,953928295,click
603,1290,953928295,click
603,2312,953928295,click
603,2956,953928295,click
603,2073,953928295,watch
603,2956,953928295,watch
603,2073,953928295,click
603,2739,953928295,click
603,1081,953928361,click
603,1202,953928361,click
603,2290,953928361,click
603,2290,953928361,watch
603,2240,953928361,click
603,1202,953928361,watch
603,2240,953928361,watch
603,2145,953928361,click
603,2420,953928381,click
603,3223,953928409,click
603,2802,953928409,click
603,3223,953928409,watch
199,1645,954193151,click
603,3298,954481907,watch
603,3408,954481907,watch
603,3298,954481907,click
603,3408,954481907,click
603,3452,954481922,click
603,759,954481981,watch
603,2677,954481981,click
603,1310,954481981,watch
603,3007,954481981,click
603,3002,954481981,click
603,3002,954481981,watch
603,2677,954481981,watch
603,759,954481981,click
603,1310,954481981,click
603,602,954482018,watch
603,246,954482018,click
603,246,954482018,watch
603,602,954482018,click
603,162,954482046,watch
603,549,954482046,click
603,2064,954482046,click
603,2064,954482046,watch
603,162,954482046,click
603,549,954482046,watch
603,108,954482070,click
603,363,954482070,watch
603,108,954482070,watch
603,363,954482070,click
603,99,954482070,click
603,1192,954482070,watch
603,1192,954482070,click
603,99,954482070,watch
603,1050,954482083,click
603,1050,954482083,watch
603,77,954482106,click
603,77,954482106,watch
603,1856,954482107,click
603,1856,954482107,watch
603,206,954482107,watch
603,1191,954482107,watch
603,1191,954482107,click
603,206,954482107,click
603,2708,954482153,watch
603,912,954482153,watch
603,2708,954482153,click
603,912,954482153,click
603,945,954482181,watch
603,898,954482181,watch
603,1247,954482181,watch
603,928,954482181,watch
603,25,954482181,watch
603,2935,954482181,click
603,25,954482181,click
603,898,954482181,click
603,928,954482181,click
603,945,954482181,click
603,1247,954482181,click
603,2935,954482181,watch
603,1265,954482210,click
603,916,954482210,click
603,1264,954482210,click
603,1264,954482210,watch
603,1265,954482210,watch
603,17,954482210,click
603,866,954482255,watch
603,866,954482255,click
603,123,954482255,click
603,920,954482255,click
603,1188,954482255,watch
603,1188,954482255,click
603,265,954482255,click
603,920,954482255,watch
603,293,954482255,click
603,39,954482276,click
603,39,954482276,watch
603,1211,954482276,watch
603,1211,954482276,click
603,2291,954482277,click
603,2291,954482277,watch
603,1680,954482305,click
603,1296,954482305,click
603,3046,954482305,click
603,1680,954482305,watch
603,902,954482305,watch
603,902,954482305,click
603,3046,954482305,watch
603,1296,954482305,watch
603,2171,954482325,watch
603,446,954482325,watch
603,2171,954482325,click
603,3531,954482325,click
603,446,954482325,click
603,3531,954482325,watch
603,1947,954482349,click
603,1947,954482349,watch
603,1684,954482349,click
603,1057,954482349,click
603,534,954482383,click
603,534,954482383,watch
603,931,954482383,click
603,914,954482383,click
603,3516,954482383,click
603,342,954482383,click
603,931,954482383,watch
603,914,954482383,watch
603,417,954482414,click
603,58,954482414,click
603,1721,954482414,click
603,2620,954482414,click
603,471,954482443,click
603,471,954482443,watch
603,2570,954482443,click
603,1415,954482471,click
603,302,954482471,watch
603,708,954482471,click
603,2633,954482471,click
603,2633,954482471,watch
603,509,954482471,click
603,302,954482471,click
603,1415,954482471,watch
603,509,954482471,watch
603,163,954482505,click
603,440,954482505,click
603,3426,954482505,click
603,1639,954482505,watch
603,440,954482505,watch
603,163,954482505,watch
603,1639,954482505,click
603,555,954482539,watch
603,555,954482539,click
603,357,954482539,watch
603,357,954482539,click
603,215,954482557,watch
603,1475,954482557,watch
603,1475,954482557,click
603,215,954482557,click
603,1554,954482557,click
603,605,954482597,click
603,539,954482597,watch
603,539,954482597,click
603,339,954482597,click
603,838,954482630,click
603,838,954482630,watch
603,2671,954482643,watch
603,2671,954482643,click
603,2941,954482646,click
603,2941,954482646,watch
603,1735,954482666,click
603,1735,954482666,watch
603,1549,954482687,click
603,1549,954482687,watch
603,597,954482687,click
603,301,954482713,watch
603,207,954482713,click
603,207,954482713,watch
603,301,954482713,click
603,587,954482736,click
603,380,954482760,click
603,1498,954482760,click
603,550,954482832,click
603,2875,954482851,click
603,1514,954482851,click
572,3552,954964409,watch
572,3552,954964409,click
572,2763,955024909,watch
572,2763,955024909,click
140,3189,955134145,watch
140,3189,955134145,click
199,1779,955313743,click
199,1590,955313862,click
199,2280,955313913,click
199,1693,955806902,watch
199,1693,955806902,click
115,2701,955845457,click
115,2571,955845509,click
217,902,955934925,click
217,647,955934988,click
217,551,955934988,click
217,1840,955934988,click
217,2762,955935113,click
217,954,955935113,watch
217,954,955935113,click
217,2762,955935113,watch
217,3543,955935140,click
217,589,955935174,click
217,3296,955935174,click
217,3516,955935193,click
217,3347,955935220,watch
217,1333,955935220,click
217,3347,955935220,click
217,2124,955935270,click
217,3494,955935270,click
217,2474,955935270,click
217,3552,955935313,click
217,3549,955935313,click
217,1127,955935371,watch
217,1127,955935371,click
217,1875,955935371,click
217,1081,955935417,watch
217,932,955935417,click
217,1081,955935417,click
217,616,955935417,click
217,1375,955935459,click
217,1375,955935459,watch
217,2605,955935493,click
217,2752,955935493,click
217,2416,955935493,click
217,3005,955935527,click
217,2082,955935527,click
217,410,955935527,click
217,3489,955935573,click
217,3387,955935573,click
217,3557,955935615,watch
217,2860,955935615,click
217,3385,955935615,click
217,3557,955935615,click
217,3248,955935634,click
217,2028,955935759,watch
217,1242,955935759,click
217,1240,955935759,click
217,1198,955935759,click
217,2028,955935759,click
217,1198,955935759,watch
217,1242,955935759,watch
217,2944,955935806,watch
217,1196,955935806,watch
217,1196,955935806,click
217,110,955935806,click
217,457,955935806,watch
217,2944,955935806,click
217,457,955935806,click
217,1036,955935853,click
217,2949,955935853,click
217,2948,955935853,click
217,2366,955935853,click
217,1376,955935853,click
217,1376,955935853,watch
217,1036,955935853,watch
217,2947,955935853,click
217,2571,955935905,click
217,1304,955935905,click
217,1291,955935905,click
217,1387,955935905,click
217,1291,955935905,watch
217,1387,955935905,watch
217,1210,955935905,watch
217,1954,955935905,click
217,1210,955935905,click
217,1610,955935939,click
217,1953,955935939,click
217,6,955935939,click
217,2529,955935939,click
217,1610,955935939,watch
217,349,955935983,watch
217,349,955935983,click
217,3082,955935983,click
217,2058,955935983,click
217,3527,955935983,click
217,1480,955935983,click
217,1374,955936019,click
217,592,955936019,click
217,2916,955936019,click
217,2640,955936050,watch
217,2640,955936050,click
217,3107,955936050,click
217,3107,955936050,watch
217,380,955936050,click
217,3256,955936099,watch
217,2353,955936099,click
217,1722,955936099,click
217,2353,955936099,watch
217,2993,955936099,click
217,3256,955936099,click
217,969,955936099,watch
217,292,955936099,click
217,969,955936099,click
217,2990,955936099,click
217,89,955940533,click
217,89,955940533,watch
217,2662,955940534,click
217,2115,955940534,click
217,2628,955940534,click
217,2628,955940534,watch
217,2956,955940534,click
217,2115,955940534,watch
217,1676,955940534,click
217,10,955940584,watch
217,648,955940584,watch
217,1580,955940584,watch
217,648,955940584,click
217,1580,955940584,click
217,10,955940584,click
217,780,955940584,click
217,316,955940625,click
217,2273,955940625,click
217,2457,955940625,click
217,1370,955940625,click
217,1356,955940625,watch
217,1356,955940625,click
217,1370,955940625,watch
217,1573,955940625,click
217,2527,955940667,click
217,2985,955940667,click
217,1858,955940667,click
217,2985,955940667,watch
217,2001,955940667,click
217,1129,955940667,click
217,494,955940700,watch
217,494,955940700,click
217,2167,955940700,click
217,3404,955940700,click
217,3404,955940700,watch
217,3441,955940741,click
217,1608,955940741,click
217,2641,955940741,watch
217,1608,955940741,watch
217,2641,955940741,click
217,2613,955940741,click
217,1833,955940741,click
217,2414,955940793,click
217,798,955940793,click
217,2414,955940793,watch
217,1586,955940793,watch
217,1667,955940793,click
217,1586,955940793,click
217,1597,955940793,click
217,2528,955940793,click
217,736,955940827,click
217,368,955940827,click
217,1101,955940827,watch
217,2002,955940827,click
217,1101,955940827,click
217,2403,955940827,click
217,1754,955940859,click
217,3300,955940859,click
217,198,955940859,click
217,329,955940894,click
217,2376,955940894,click
217,2013,955940894,click
217,329,955940894,watch
217,303,955940894,click
217,442,955940927,click
217,2393,955940927,click
217,1544,955940927,click
217,2427,955940927,click
217,2334,955940968,click
217,1371,955940968,click
217,1371,955940968,watch
217,2722,955940969,click
217,2532,955940969,click
217,786,955941016,click
217,1377,955941016,click
217,786,955941016,watch
217,748,955941055,click
217,544,955941055,click
217,423,955941055,click
217,2405,955941056,click
217,2533,955941056,click
217,2126,955941056,click
217,1438,955941099,click
217,1552,955941099,click
217,1687,955941099,click
217,3020,955941099,click
217,1917,955941099,click
217,2094,955941099,click
217,2802,955941099,click
217,9,955941157,click
217,849,955941157,click
217,95,955941157,click
217,2699,955941157,click
217,2699,955941157,watch
217,379,955941157,click
217,3430,955941157,click
217,3519,955941201,click
217,2535,955941201,click
217,1616,955941201,click
217,2617,955941233,click
217,2616,955941233,click
217,2616,955941233,watch
217,548,955941233,click
217,153,955941233,click
217,1388,955941273,click
217,1488,955941273,click
217,2524,955941273,click
217,2524,955941273,watch
217,1320,955941308,click
217,479,955941308,click
217,3257,955941308,click
217,2735,955941308,watch
217,2735,955941308,click
217,160,955941308,click
217,1037,955941344,click
217,485,955941344,click
217,1479,955941344,click
217,1373,955941385,watch
217,1831,955941385,click
217,208,955941385,click
217,2808,955941385,click
217,1792,955941385,click
217,1373,955941385,click
217,1590,955941385,click
217,2468,955941385,click
217,1391,955941424,click
217,20,955941424,click
217,3165,955941424,click
217,533,955941424,click
217,2411,955941424,click
217,172,955941460,click
217,836,955941460,click
217,1591,955941460,click
217,694,955941460,click
217,504,955941505,click
217,44,955941505,click
217,2475,955941505,click
217,2253,955941505,click
217,2322,955941505,click
217,1499,955941505,click
217,1626,955941551,click
217,688,955941551,click
217,1100,955941551,click
217,204,955941551,click
217,2404,955941587,click
217,2402,955941587,click
217,1882,955941587,click
217,464,955941587,click
217,2402,955941587,watch
217,1004,955941623,click
217,2748,955941623,click
217,2815,955941623,click
217,360,955941623,click
217,2986,955941623,click
217,558,955941666,click
217,2153,955941666,click
217,546,955941703,click
217,2816,955941703,click
217,3431,955941703,click
217,2643,955941703,click
217,1606,955941703,click
217,1556,955941736,click
217,3389,955941792,click
217,919,955941874,click
217,260,955941874,watch
217,260,955941874,click
217,3417,955941875,click
217,1254,955941875,click
217,3461,955941925,click
217,1216,955941925,click
217,1259,955941925,click
217,1287,955941925,click
217,1085,955941925,click
217,2406,955941949,click
217,986,955941949,watch
217,986,955941949,click
217,480,955941990,click
217,809,955941990,click
217,1017,955941990,watch
217,1215,955941990,click
217,480,955941990,watch
217,3104,955941990,click
217,1017,955941990,click
217,2987,955942041,click
217,2046,955942041,click
217,3070,955942041,click
217,590,955942041,watch
217,590,955942041,click
217,1582,955942041,click
217,3479,955942041,click
217,1073,955942041,click
217,3175,955942076,click
217,733,955942076,click
217,3175,955942076,watch
217,3168,955942076,click
217,421,955942112,click
217,434,955942112,click
217,1615,955942112,click
217,1019,955942112,click
217,2005,955942112,click
217,1372,955942112,click
217,2871,955942113,click
217,1031,955942145,click
217,1275,955942145,click
217,2822,955942145,click
217,2470,955942145,click
217,2161,955942145,click
217,990,955942177,click
217,60,955942221,click
217,158,955942221,click
217,2193,955942221,click
217,2105,955942221,click
217,1848,955942221,click
217,2477,955942221,click
217,1967,955942221,click
217,2143,955942252,click
217,1867,955942252,click
217,2367,955942294,click
217,1894,955942294,click
217,2054,955942294,click
217,3269,955942294,click
217,1779,955942327,click
217,673,955942327,click
217,2,955942327,click
217,2471,955942351,click
217,2088,955942351,click
217,1551,955942392,click
217,173,955942392,click
217,761,955942392,click
217,2642,955942393,click
217,1562,955942393,click
217,2851,955942393,click
217,2537,955942421,click
217,2950,955942421,click
217,3401,955942421,click
217,2056,955942449,click
217,2265,955942469,click
217,2733,955942469,click
217,720,955942540,watch
217,1,955942540,watch
217,1148,955942540,click
217,720,955942540,click
217,1,955942540,click
217,594,955942540,click
217,1148,955942540,watch
217,3114,955942568,watch
217,3114,955942568,click
217,2096,955942619,click
217,2085,955942619,click
217,2137,955942619,watch
217,1022,955942619,click
217,1029,955942619,click
217,2137,955942619,click
217,1032,955942619,click
217,2087,955942619,click
217,2087,955942619,watch
217,2899,955942646,click
217,2080,955942646,click
217,2139,955942646,click
217,2294,955942666,click
217,661,955942698,click
217,1920,955942698,click
217,2354,955942742,click
217,2123,955942742,click
217,910,955942801,click
217,608,955942801,click
217,50,955942801,click
217,910,955942801,watch
217,608,955942801,watch
217,3362,955942837,click
217,296,955942837,click
217,1234,955942837,click
217,1234,955942837,watch
217,3362,955942837,watch
217,1617,955942837,click
217,2917,955942870,click
217,1945,955942870,click
217,2194,955942896,click
217,2194,955942896,watch
217,1089,955942896,click
217,2268,955942896,click
217,2391,955942917,watch
217,2391,955942917,click
217,1179,955942953,click
217,1061,955942953,click
217,2000,955942953,watch
217,1729,955942953,click
217,47,955942953,click
217,2000,955942953,click
